text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
i'll be top side i got to take my turn,2652.96,3.04,2654.48,0.2023,0.5,0.7,0.07666681845843733,0.05765767293490067,-0.05838229368902492
at the wheel ah slow down,2654.48,4.56,2656.76,0.0,-0.2277777777777778,0.4,0.075970517362533,0.0594046009647403,-0.05761182316310961
back back you're pretty alert more than,2656.0,4.319,2658.1595,0.6597,0.1875,0.7,0.07554162127033996,0.060470123563959546,-0.05711115342568062
you know i got this college you know,2659.04,1.68,2659.88,0.0,0.0,0.7,0.07501281458778487,0.06177281913889486,-0.056467154920905115
one two three four but i'll see whoop,2660.72,4.0,2662.72,0.0,0.0,0.4,0.07413627892172532,0.06390528370706655,-0.05533651500950832
whoop check man check check,2662.88,4.479,2665.1195,0.0,0.0,0.7,0.07339223230503109,0.0656891386579501,-0.05431691649471773
come how'd that get in there i want some,2664.72,11.52,2670.48,0.0772,0.0,0.4,0.07171891045906864,0.06961267845663681,-0.051832806750794436
other these are not vitamin pilgrims,2667.359,11.731,2673.2245,-0.2235,-0.125,-0.7,0.07085643617569046,0.07158718779654948,-0.05045410377627452
how did my school teacher get in there,2676.24,9.159,2680.8195,0.0,0.0,-0.5,0.0684503288812451,0.07692321387985339,-0.046279678729494816
oh take this on a weekend,2687.2,4.48,2689.44,0.0,0.0,0.4,0.06568704539460854,0.08273638414559002,-0.04094163485305335
just gonna sing folks now's the time to,2691.68,4.639,2693.9995,0.0,0.0,0.7,0.06421262340689866,0.08569925287205682,-0.03787879936959954
go out and get the popcorn,2693.28,3.039,2694.7995,0.0,0.0,0.6,0.06395305333197772,0.08621079010364094,-0.03732520136831679
before you can say i like,2699.92,9.029,2704.4345000000003,0.3612,0.0,0.3,0.06080763580187006,0.09216781430678578,-0.030300228698793504
watch their little tricks listen to,2708.96,4.879,2711.3995,-0.0534,-0.1875,0.3,0.05851336913267858,0.09622811933084234,-0.02484052372367928
their talk,2712.0,5.28,2714.64,0.0,0.0,0.3,0.05744061533002502,0.09804307366816041,-0.022200962091597873
see the way they walk and how they smile,2713.839,7.601,2717.6395,0.3612,0.3,0.7,0.05644482216626294,0.09967967524909983,-0.019705101529914833
that's a rule that's tried and true,2717.28,4.16,2719.36,0.4215,0.35,0.6,0.05587246727257137,0.10059923266451588,-0.018251618203631106
a rule that you're the one exception,2722.24,5.92,2725.2,0.0,0.0,0.7,0.0539236871960735,0.1036135228691497,-0.01320596142532616
to see you,2730.72,6.639,2734.0395,0.0,0.0,0.7,0.050958059878536924,0.10784923191765518,-0.005271081254787848
is to love you,2734.079,8.881,2738.5195000000003,0.6369,0.5,0.8,0.0494486239141949,0.10983911507260208,-0.0011295567082383936
and i see you everywhere,2737.359,5.601,2740.1595,0.0,0.0,0.5,0.048895104932914504,0.11054030957638421,0.0004045012844272663
in the sunrise in the moonlight,2743.119,11.2,2748.719,0.0,0.0,0.7,0.04599887225567841,0.11395763620223802,0.008548376074820358
any place i look you're there,2749.119,5.2,2751.719,0.0,0.0,0.8,0.04498124434245623,0.115057898921229,0.011450478229930202
to see you is to want you,2754.8,11.6,2760.6000000000004,0.0772,0.0,0.8,0.04196274553061582,0.11801295977267894,0.020155137643459543
and i see you all the time,2760.96,5.44,2763.68,0.0,0.0,0.4,0.04091426013148128,0.11893091706133876,0.023205449106478634
on a sidewalk in a doorway,2766.48,8.72,2770.84,0.0,0.0,0.3,0.038474718726772605,0.12084856875640111,0.030338331148447716
on a lonely stairs i,2771.92,5.84,2774.84,-0.3612,-0.0999999999999999,-0.7,0.037111044870740635,0.12178656068090289,0.034339292282908204
someday let me show you,2778.48,8.359,2782.6595,0.0,0.0,0.6,0.034444979229855545,0.12333969924543974,0.04216809066051065
how happy endings,2783.119,7.041,2786.6395,0.5719,0.7371988682603154,0.8,0.03308846034484047,0.12398578528573868,0.04614562264534619
start you'll find,2786.839,7.721,2790.6995,0.0,0.0,0.4,0.031705413375379146,0.12454313804207125,0.05019044540856246
how well i know you,2790.16,13.12,2796.72,0.2732,0.0,0.5,0.029656575402793477,0.12517832201499632,0.05615228510048886
because to know you at all,2794.56,12.16,2800.64,0.0,0.0,0.7,0.028324317220401928,0.12546766973577742,0.060002810963479716
to see you,2803.28,6.48,2806.52,0.0,0.0,0.7,0.02632926041001179,0.12571565291826567,0.06571886370366468
is to love you,2806.72,8.48,2810.96,0.6369,0.5,0.8,0.024825960154615936,0.12575330382879069,0.06997791896451891
and you're never out of sight,2809.76,5.44,2812.48,0.0,0.0,0.7,0.02431202976626954,0.12573634118492236,0.07142308931590197
and i love you and i'll see you,2815.44,6.0,2818.44,0.6369,0.5,0.8,0.022300815981914305,0.1255215658710991,0.07701841527246095
in the same old dream too,2821.44,10.399,2826.6395,0.25,0.05,0.3,0.019545583506082105,0.1248353085647531,0.08450370808951085
only two more of these silvery nights in,2834.96,3.92,2836.92,0.0,0.25,0.6,0.016113959125260032,0.12332354116371388,0.09347234798411362
blue bean valley,2837.119,3.121,2838.6795,0.0,0.0,0.4,0.015529533474438464,0.12299107741679506,0.09495455436955022
i kind of hate to think of leaving you,2838.88,3.36,2840.56,-0.6115,-0.1,-0.7,0.01490592871543655,0.12261168440876637,0.09652023175424518
larla you mustn't think of it because,2840.24,3.92,2842.2,0.0,0.0,0.2,0.014362955386775568,0.12226043550504231,0.09786965124272942
you mustn't do it oh i've been away a,2842.24,2.4,2843.44,0.0,0.0,-0.7,0.013952971074751176,0.1219822095951506,0.09887978304529044
long time i i gotta get back catch some,2844.64,3.52,2846.4,0.0,-0.025,0.4,0.012976294302643672,0.12127403359548451,0.10125318033265816
ball games,2847.2,4.0,2849.2,0.0,0.0,0.4,0.012055090049995932,0.12054752084212574,0.10344153038283185
see how the pirates are doing,2848.16,4.959,2850.6395,0.0,0.0,0.7,0.0115825413660656,0.12015280167857563,0.10454201263078225
you still have pirates in america yeah,2851.2,3.76,2853.08,0.296,0.0,0.6,0.010783069960770643,0.11945098879701922,0.10636518864164395
but they're nothing to be afraid of,2853.119,3.601,2854.9195,0.0,-0.6,0.3,0.010181908730485387,0.11889510342342147,0.1077008362982079
probably hiding in the cellar someplace,2854.96,3.119,2856.5195,-0.296,0.0,-0.7,0.009660044310719068,0.11839294385314694,0.10883336343361023
but it's a fantastic,2856.72,3.68,2858.56,0.7096,0.4,0.8,0.008995922418100117,0.11772755376130725,0.11023538418053752
place to usa logist take any town take a,2858.079,3.841,2859.9995000000004,0.0,0.0,0.4,0.008528384961083966,0.11724142083528907,0.11119414212138146
town for instance like the garden spot,2860.4,2.64,2861.7200000000003,0.3612,0.0,0.7,0.007970663923505426,0.11664237590878085,0.11230516486111598
of north america,2861.92,3.04,2863.44,0.0,0.0,0.3,0.007414306737712228,0.1160240337980581,0.11337585775394737
the lush picturesque riviera of the,2863.04,3.36,2864.72,0.3818,0.1,0.8,0.007001067845926458,0.11555132371800907,0.11414541768811036
middle west,2864.96,4.8,2867.36,0.0,0.0,0.4,0.006150950217399552,0.11454281947446796,0.11565513494819576
toledo ohio toledo ohio,2866.4,7.04,2869.92,0.0,0.0,0.2,0.005329476826378116,0.11352214438985457,0.11701334931443158
toledo ohio oh it sounds beautiful such,2869.76,5.359,2872.4395000000004,0.5994,0.425,0.7,0.0045238503104737,0.11247700715111844,0.1182414636449118
a musical name or music town is a,2873.44,3.919,2875.3995,0.0,0.0,0.7,0.0035810886646778254,0.11119829765071236,0.11953748150445216
jukebox in every bowling alley,2875.119,5.681,2877.9595,0.0,0.0,0.7,0.002769057287078552,0.11004863035405256,0.12052246282736358
lala would you go to america with me,2877.359,5.681,2880.1995,0.0,0.0,0.7,0.0020611304311854237,0.10900977672884458,0.12127505575854931
george i mean marry me and go to america,2880.8,4.0,2882.8,0.0,-0.3125,0.7,0.001242390863334766,0.1077656661815984,0.12201430064031732
of course oh,2883.04,4.079,2885.0795,0.0,0.0,0.7,0.0005275347266250653,0.10664186398750657,0.12253789611384344
it would be wonderful but what about,2884.8,4.0,2886.8,0.3291,0.7371988682603154,0.3,-1.0236747756760646e-05,0.10577328972299863,0.12285293694188351
well we could adopt him adopt him of,2888.8,3.44,2890.52,0.5423,0.0,0.4,-0.001167622925658538,0.10383615845962979,0.12328740771446936
course we'd have to send him away to,2891.119,1.761,2891.9995000000004,0.0,0.0,-0.7,-0.0016258517230014727,0.10304350998585379,0.12336331790570179
oh it's a little late for that isn't it,2892.88,4.08,2894.92,0.0,-0.24375,-0.7,-0.0025268251357855676,0.10144221643049686,0.12335753740786087
oh no baby he's got to go sometime that,2894.8,2.4,2896.0,-0.296,0.0,-0.7,-0.002858788890650824,0.10083785798675823,0.12330598460970166
accident why you collapsible como you,2897.2,5.359,2899.8795,-0.4767,0.0,-0.7,-0.004045709373210596,0.09861331556602483,0.12291937594018143
you and your pirates what do you want to,2901.04,2.88,2902.48,0.0772,0.0,0.5,-0.004836372950481076,0.09707582011417994,0.12249946883637433
do brag about the cleveland india at,2902.559,3.601,2904.3595,0.0,0.0,0.2,-0.005405291289093133,0.09594178097686375,0.12212430735525553
least they're in the major leagues,2903.92,3.76,2905.8,0.0,-0.11875,0.6,-0.005839865954349641,0.09505979578198429,0.12179954313505575
that's gratitude for you i try to plan,2906.16,3.36,2907.84,0.5106,0.0,0.3,-0.0064531018592275825,0.09379188904928121,0.1212890239097303
your education you turn on me like a mad,2907.68,3.84,2909.6,-0.1779,-0.625,-0.7,-0.006980069796465143,0.09268040962278679,0.12080522453773529
dog i wish i were a mad dog i'd give you,2909.52,2.88,2910.96,-0.128,-0.625,0.5,-0.00738592345857107,0.0918104778897038,0.12040656610989775
this temper,2911.52,2.72,2912.88,-0.4215,0.0,0.4,-0.00795686600604781,0.09056607371328368,0.11981082775937801
listen don't plan my education i'm,2912.4,3.199,2913.9995,0.0,0.0,-0.7,-0.008288659738173068,0.08983177833146644,0.11944751784760194
illiterate enough now,2914.24,3.44,2915.96,0.0,0.0,-0.7,-0.008867716932186827,0.08853053472887742,0.1187866836936314
listen lala if you're going anywhere,2915.599,3.041,2917.1195,0.0,0.0,0.7,-0.009208985029377368,0.0877518311591548,0.11838299543001726
you're going with me,2917.68,4.56,2919.96,0.0,0.0,0.2,-0.010041174790901804,0.08581590933123516,0.11736201773748431
oh no she's not i don't know what to do,2918.64,4.959,2921.1195,-0.296,0.0,-0.7,-0.010379291865596208,0.08501422974535106,0.11693511504711804
junior don't you think you should go,2922.24,3.2,2923.84,0.0,0.0,-0.7,-0.01116894144081727,0.08310759614358987,0.11591913421648631
betty bye betty bye and leave you here,2923.599,3.361,2925.2795,-0.0516,0.0,0.7,-0.011584664878545634,0.08208432294046324,0.11537732044369167
with this balinese pound cake,2925.44,2.879,2926.8795,0.0,0.0,-0.7,-0.012045008809453948,0.08093538494108721,0.11477510572078481
lolly you got to make up your mind and,2926.96,3.28,2928.6,0.0,0.0,-0.7,-0.01253796663032553,0.07968645239959635,0.11413089009926884
right now oh that's no way to talk to,2928.319,2.561,2929.5995,-0.296,0.2857142857142857,0.5,-0.012823355763819275,0.07895455111392208,0.11375968137420647
your mother,2930.24,3.2,2931.84,0.0,0.0,-0.7,-0.013460423802163191,0.07729715176748185,0.11293867521022224
listen mom uh it's la la la la la you,2930.88,3.84,2932.8,0.0,0.0,0.3,-0.013732253221618093,0.07658000280338148,0.11259165095865298
promised to marry me if i got the,2933.44,2.0,2934.44,0.3612,0.0,0.8,-0.014195031493841744,0.07534532871712546,0.11200531815987302
treasure didn't you,2934.72,2.879,2936.1595,0.296,0.0,0.6,-0.014678059707960298,0.07403806708149607,0.11139924610161939
what she didn't promise you i did you,2935.44,3.119,2936.9995,-0.2411,0.0,0.4,-0.01491320589664312,0.07339478162748879,0.1111063588417652
know what a liar i,2937.599,3.201,2939.1995,-0.5106,0.0,-0.8,-0.015526488947495871,0.07169570845224607,0.11034903202768417
am oh so that's it you're up here,2938.559,3.601,2940.3595,0.0,0.0,0.4,-0.015848342017410866,0.070791640344203,0.10995532097557416
pitching with this doll well i'm down,2940.8,3.039,2942.3195,0.2732,-0.1555555555555555,0.7,-0.016389760674682206,0.06925147592032949,0.10929872182818746
there ad-libbing with that deep-sea claw,2942.16,2.159,2943.2395,0.0,0.0,0.4,-0.016642846622443093,0.06852316527681473,0.10899421173530155
harold harold i do love you oh i thought,2944.319,4.24,2946.439,0.6369,0.5,0.7,-0.017517723898796432,0.06596418728339162,0.10795317095638461
but i love george too well if you like,2948.559,4.881,2950.9995000000004,0.9136,0.5,0.7,-0.018750321393092923,0.062248938406102336,0.10651600370692377
the other generation they're restful,2951.44,5.44,2954.16,0.3612,-0.125,0.6,-0.019594364908272443,0.05962958346884026,0.10555092151188082
uh i'm so confused i i love you for what,2953.44,3.76,2955.32,0.2979,0.0499999999999999,0.4,-0.01990203097792346,0.058659381643728734,0.10520283386588968
are a liar i love harold for what he was,2957.2,7.6,2961.0,0.2263,0.5,-0.7,-0.02139175976206413,0.05384340684543489,0.10354399028528566
yeah sometime somewhere,2960.96,7.28,2964.6,0.296,0.0,0.4,-0.022321250600840226,0.05073757031933968,0.10253009423572855
this kid's gone oh yeah me she's in,2964.8,4.88,2967.24,0.296,0.0,0.4,-0.022995469512533243,0.04843512789728425,0.10180408813878235
sections we better get to the bottom of,2968.24,2.64,2969.56,0.4404,0.5,0.2,-0.023582711519717085,0.046395193979170184,0.101177834891075
this yeah let's get to the bottom of,2969.68,2.56,2970.96,0.296,0.0,0.4,-0.02393467753387943,0.0451569558839988,0.10080507940381314
this what was i where when,2970.88,3.36,2972.56,0.0,0.0,-0.5,-0.024334688123446264,0.043735349756234936,0.10038369958737928
probably some agonizing episode from her,2972.24,3.839,2974.1595,-0.5719,0.0,-0.7,-0.024732170593639826,0.04230746602264517,0.09996726826990057
childhood we'll have to probe the,2974.24,3.28,2975.88,0.0,0.0,0.3,-0.025157017287218694,0.04076428133160776,0.09952457262501872
subconscious with a little psychiatry,2976.079,2.081,2977.1195,0.0,-0.09375,0.4,-0.025461338915786554,0.039647976810968745,0.09920892360188194
just lie down there right now here dear,2978.16,7.439,2981.8795,0.3818,0.065079365079365,0.7,-0.026616208834385112,0.035327400043065414,0.09802121358380587
oh carefully now all right there,2981.52,7.12,2985.08,0.128,0.0928571428571428,0.7,-0.02738021050536911,0.03239413798231434,0.09724330085806632
you comfy yes doctor there's a lot of,2985.599,4.0,2987.599,0.4019,0.0,0.4,-0.02797433786396176,0.030070691409525712,0.09664198107184695
quack in this boy,2988.64,3.6,2990.44,0.0,0.0,0.3,-0.028636706448333812,0.027435637141503388,0.09597472549189183
now lala we want to delve into your past,2989.599,3.281,2991.2395,0.0772,-0.25,-0.5,-0.028821619790281194,0.026691441626739906,0.09578895072765929
we want to,2992.24,3.119,2993.7995,0.0772,0.0,0.5,-0.029409275621562092,0.024301107076523214,0.09519974999462895
go way back into your childhood sort of,2992.88,4.719,2995.2395,0.0,0.0,0.5,-0.02973683827599986,0.022951790282703135,0.09487197287491618
a flashback,2995.359,6.48,2998.599,0.0,0.0,0.3,-0.030492561915215495,0.019791471644569136,0.09411690249104143
well when i got to be six or seven,2997.599,8.881,3002.0395000000003,0.2732,0.0,0.3,-0.03125405438968643,0.016538493907725358,0.09335665034478777
i remember i was terribly lonely,3001.839,7.441,3005.5595,-0.7269,-0.0999999999999999,-0.7,-0.03201989945765919,0.013195081798986267,0.0925912265060654
i had no one to play with until one day,3006.48,5.68,3009.32,0.0516,0.0,-0.7,-0.03282303620785722,0.00960846353343907,0.0917859137518784
my father brought me a little companion,3009.28,7.72,3013.1400000000003,0.0,-0.1875,0.7,-0.03362272189466391,0.005951980028427812,0.09097940177774322
come sandy please play with me please,3012.16,12.679,3018.4995,0.7184,0.0,0.7,-0.03471672635111539,0.0008045759591795688,0.08986433695115326
sandy oh not me you got the wrong monkey,3037.28,5.2,3039.88,-0.4767,-0.275,0.7,-0.03874205286218162,-0.019794823294567533,0.08552163085469862
well i'll leave it up to you lala you,3040.88,3.28,3042.52,0.2263,0.0,-0.7,-0.03919999840253341,-0.022331055838282564,0.08498795634394743
want me for what i am or you want this,3042.48,3.04,3044.0,0.1531,0.0,0.4,-0.039452842149980114,-0.023750966712313817,0.0846882556975702
jump for the chimp he used to be,3044.16,2.48,3045.4,0.0,0.0,0.3,-0.039689433023816535,-0.02509268482346925,0.08440430213139358
kicking around a while i'm going,3045.52,3.2,3047.12,0.0,0.0,0.4,-0.03997664065857781,-0.026738971174650603,0.08405472063670982
downstairs and peel buster a banana,3046.64,3.439,3048.3595,0.0,0.0,0.4,-0.040181235084127125,-0.027923783030916787,0.08380222466917417
and play with your mice while you're,3048.72,4.0,3050.72,0.34,0.0,0.4,-0.040565317354419546,-0.03017615208891441,0.08331982074774306
there say now that the imposter is gone,3050.079,4.801,3052.4795000000004,0.0,0.0,0.6,-0.040846846728940796,-0.031851351302773806,0.08295872579998312
why don't we get into carol the wheel,3052.72,3.76,3054.6,0.0,0.0,0.4,-0.04118069121630256,-0.03386565371081529,0.08252157293077607
you'd better take it these are dangerous,3054.88,2.32,3056.04,-0.0516,-0.0499999999999999,-0.7,-0.04140398391506621,-0.03523045681536681,0.0822233462916109
coral reefs racing currents but baby i,3057.2,5.6,3060.0,0.0,0.0,0.7,-0.042003662101377764,-0.038969566498371355,0.08139674897519254
got racing currents of my own,3059.359,3.441,3061.0795,0.0,0.6,0.7,-0.04216344925473181,-0.039984989888800115,0.08116959735076795
check you and george certainly are,3063.839,4.161,3065.9195,0.34,0.2142857142857142,0.4,-0.04286022645129214,-0.04451515378865755,0.08014017120156634
george romantic i use them for a warm-up,3068.0,3.839,3069.9195,0.4019,0.0,0.7,-0.04341155768687928,-0.048228530679106756,0.07927413091708514
i send them ahead on all these,3071.839,3.121,3073.3995,0.0,0.0,0.2,-0.043872910052966646,-0.05143417050992255,0.07850785414138318
situations say but speaking of,3073.119,2.96,3074.599,0.0,0.0,0.2,-0.044027944374691444,-0.052533332574118324,0.07824072647463436
lightheaps tell me how did you like you,3074.96,1.76,3075.84,0.3612,0.0,0.3,-0.04418617719894727,-0.053667269772125895,0.07796264752019678
oh it was beautiful princess i got news,3076.72,3.2,3078.32,0.5994,0.7371988682603154,0.6,-0.04449575384665252,-0.05592304975000927,0.07740150645785694
can't sing a note oh i don't know no no,3079.92,4.32,3082.08,-0.1673,0.0,-0.7,-0.044948104388499735,-0.0593156306411454,0.0765360719396382
no no no i do all the singing you see he,3082.4,2.24,3083.52,0.4168,0.0,-0.7,-0.045115870974245714,-0.060605700587272826,0.07619966349066888
he just mows a little that's part of my,3084.64,3.84,3086.56,0.0,-0.1875,0.3,-0.04545999872156904,-0.06331154364889932,0.07547988484060084
warm-up and i've got to sing slow,3086.559,3.601,3088.3595,0.0,-0.3,0.4,-0.04565723421607363,-0.06490153761259745,0.07504742177966749
because if he mouths too fast this plate,3088.48,3.119,3090.0395,0.0,0.2,0.2,-0.04583699990777239,-0.0663777903659838,0.07463919633159329
starts to slip,3090.16,2.959,3091.6395,0.0,0.0,-0.5,-0.04600425896262442,-0.06777621706015828,0.07424625607160724
no way you see i'm a ventriloquist,3091.599,3.52,3093.3590000000004,-0.296,0.0,0.7,-0.046179695123298156,-0.0692706781844022,0.07381930960956436
that's part of our act i'll show you,3093.119,4.401,3095.3195,0.0,0.0,0.5,-0.0463742352260566,-0.07096367067196589,0.07332644805639522
how are you down there i'm how are you,3095.119,3.281,3096.7595,0.0,-0.1555555555555555,0.2,-0.04651338355012149,-0.07219957218320228,0.07296019115378265
that's the way,3098.4,12.97,3104.885,0.0,0.0,0.7,-0.04723843284332506,-0.07904558623856726,0.07082169494612639
hornblower captain horatio come on,3126.16,5.439,3128.8795,0.0,0.0,0.7,-0.048762584076077586,-0.09779264521187232,0.06366743830713943
captain hornblower come on get it,3129.2,5.68,3132.04,0.0,0.0,0.7,-0.048892217648809175,-0.1000747516245428,0.06261674342410296
what do we got here oh he always did,3131.599,5.52,3134.3590000000004,0.0,0.0,0.4,-0.04897650483556436,-0.1017185955417603,0.06182791722264862
gulp his food you know,3134.88,4.66,3137.21,0.0,0.0,0.2,-0.049067466540850355,-0.10370305399375278,0.06083677779254033
we may get his appendix here in a minute,3137.119,5.641,3139.9395,0.0,0.0,-0.5,-0.04914137068944113,-0.1055642856518791,0.059865223378797905
uh-huh one of the bobbles i think we,3144.4,6.48,3147.64,0.0,0.0,0.2,-0.049279513032598136,-0.110603069782694,0.056999564568784696
better have this lad fluoroscoped huh,3147.04,6.0,3150.04,0.4404,0.5,0.3,-0.049301083046192684,-0.11210704198131058,0.056067264386517046
all right what happened is the picture,3150.88,3.92,3152.84,0.0,0.2857142857142857,0.3,-0.04931319325652833,-0.11382029589263622,0.05495513296629927
over no you're all right now you're all,3153.04,2.88,3154.48,-0.296,0.2857142857142857,0.4,-0.0493137176254643,-0.11480269004633044,0.05429127015159814
right just relax,3154.8,2.88,3156.24,0.4404,0.2857142857142857,0.7,-0.04930885244337431,-0.11583935128866979,0.053568400468219375
there must be a village on this island,3155.92,3.36,3157.6,0.0,0.0,0.6,-0.04930122790882578,-0.1166277592578915,0.05300232311306027
somewhere i think so we can buy another,3157.68,4.48,3159.92,0.0,0.0,0.4,-0.049280407338389204,-0.11794687877493315,0.052021350418481965
boat and go on the valley,3159.28,5.76,3162.1600000000003,0.0,0.0,0.6,-0.04925090755843972,-0.11918915862886627,0.05105558850464566
hey huh that's a real crazy anthill i,3162.16,3.919,3164.1195,-0.34,-0.6348411403978151,0.4,-0.04921748830354629,-0.12025019939639219,0.050195501272355086
hope they got a motel,3165.04,4.559,3167.3195,0.4404,0.0,0.4,-0.04914753872742142,-0.12193048248712579,0.048759698386945154
with hot and cold running lava huh yeah,3166.079,6.961,3169.5595000000003,0.296,-0.175,0.4,-0.049087155178405444,-0.12306725135982285,0.047731150460002744
look a bottle,3169.599,3.441,3171.3195,0.0,0.0,0.2,-0.049033073315440635,-0.1239372520682119,0.04690918785419178
hey hey look hey there's a message in it,3179.76,4.64,3182.0800000000004,0.0,0.0,0.7,-0.04857380046989637,-0.12879735358428948,0.04160955840869479
what does it say yeah let's see,3182.319,3.681,3184.1595,0.296,0.0,0.4,-0.04845924151459353,-0.12964257363510923,0.04052912624499831
says return this bottle to sam's,3184.4,3.679,3186.2395,0.0,0.0,0.2,-0.04833619068766984,-0.13045652859221946,0.03942956901756191
supermarket for three cents deposit,3186.0,3.76,3187.88,0.0,0.0,0.2,-0.04823314063911546,-0.1310760206756827,0.03854886330815276
isn't it a pity every movie's got to,3188.079,3.76,3189.9590000000003,0.2235,-0.1,-0.7,-0.048094908465262105,-0.13183227531532185,0.037415445329063206
have a message how about that,3189.76,5.44,3192.48,0.0,0.0,0.4,-0.047915774503529615,-0.13270574183419337,0.03601520509361192
uh let's get out of this bunker huh wait,3191.839,16.341,3200.0095,0.0,0.0,0.3,-0.04730477210506381,-0.13503485638905677,0.03168357872827421
work inland here,3195.2,18.11,3204.255,0.0,0.0,0.2,-0.04690939787952919,-0.13616775566004363,0.0291589350803571
hold it hold it just a minute,3221.68,4.639,3223.9995,0.0,0.0,0.4,-0.04457475105274845,-0.13981909241552948,0.016982994112286494
i haven't been smacked in the face this,3224.8,3.12,3226.36,0.0,0.0,-0.7,-0.044239726642295404,-0.14008588086835713,0.015511213095721323
much since my first rumble seat,3226.319,4.371,3228.5045,0.0,0.225,0.7,-0.04392478765880518,-0.14029826694018369,0.014176535296795877
let's change places as you wish push on,3227.92,6.23,3231.035,0.4019,0.0,0.7,-0.04354013842904466,-0.14051266917896763,0.012606515203343188
something wrong here look let me go,3236.72,3.92,3238.68,-0.4767,-0.5,-0.7,-0.042291527934065404,-0.14092816582031079,0.007917575375304256
ahead i'll break the trail,3238.8,12.24,3244.92,0.0,0.0,0.7,-0.041174681444840294,-0.14101736257742487,0.004183713245848725
before it breaks me lead on livingston,3240.64,12.16,3246.72,0.0,0.0,0.4,-0.04083598189076502,-0.141002737350463,0.0031274716324106366
say isn't he breaking trail a little,3251.04,3.84,3252.96,0.0,-0.1875,0.7,-0.03960384130104949,-0.14081653467000704,-0.0004453945535267704
high an animal sneer,3252.8,3.519,3254.5595000000003,0.0,0.16,-0.7,-0.03927340154835123,-0.14073567988564442,-0.0013362487346018793
now we know there are people on this,3254.88,4.16,3256.96,0.0,0.0,0.7,-0.03876620787527334,-0.14058957187945711,-0.0026518274356799646
island hey there's people up here too,3256.319,5.441,3259.0395,0.0,0.0,0.4,-0.038315844104978784,-0.14043932376412674,-0.0037694142507708
i wonder what the locals are like oh i,3259.04,3.92,3261.0,0.3612,0.0,-0.7,-0.037881858675710235,-0.1402778560584571,-0.004803105250799409
hope they're not cannibals or,3261.76,2.4,3262.96,0.4404,0.0,0.2,-0.037438827129601164,-0.14009748592368992,-0.0058161209644596625
headhunters oh yeah,3262.96,2.8,3264.36,0.296,0.0,0.7,-0.03711674712476465,-0.1399572070227079,-0.006526630226194341
i hope they're orange pickers i want to,3264.16,4.24,3266.28,0.4939,0.0,-0.7,-0.036667378185334026,-0.13974952447828104,-0.007482549792770745
get off this tree oh stop squawking,3265.76,4.4,3267.96,-0.296,0.0,0.4,-0.03626688504597246,-0.13955347117600317,-0.008300734776389308
you'll fall off when you're ripe i feel,3268.4,4.8,3270.8,0.0,0.0,-0.7,-0.03557429938283868,-0.13919213743804623,-0.009643223641433595
like a wind sock,3270.16,3.04,3271.68,0.3612,0.0,0.6,-0.03535571038210508,-0.13907265570298918,-0.010048435625991468
hey where you going jiggers buster quiet,3273.359,6.48,3276.599,0.0,0.0,0.3,-0.034098892860812025,-0.13834077190847277,-0.012213935738334375
somebody's coming,3276.16,3.679,3277.9995,0.0,0.0,0.4,-0.033730156504657514,-0.1381129269117688,-0.01279812379181633
hi hi go ahead,3281.599,3.681,3283.4395,0.0,0.0,0.7,-0.032251604223844293,-0.13714873017323528,-0.014921149056079774
thank you okay,3287.359,8.0,3291.359,0.5267,0.5,0.7,-0.029966157478380315,-0.1355295438083545,-0.017560227044040276
who was that that's my brother bob i,3293.359,3.44,3295.079,0.0,0.0,0.4,-0.02883750654239932,-0.1346853054067826,-0.018597973446448174
promised him a shot of the picture,3295.359,3.681,3297.1995,0.3612,0.0,0.6,-0.02817822101735293,-0.13418118218394348,-0.019127831765264364
he's handsome yes it's it's a family,3296.799,3.201,3298.3995,0.7096,0.5,0.6,-0.02779997894785452,-0.13388870606751516,-0.019407186762412855
characteristic,3299.04,3.519,3300.7995,0.0,-0.0666666666666666,0.4,-0.027032282498549453,-0.1332884652896008,-0.019920316892082117
down get me down my brain's rushing to,3300.0,3.839,3301.9195,0.0,-0.1555555555555555,-0.7,-0.026668890613060877,-0.13300149099139474,-0.020138549912360814
harold oh yeah the dangler let's get the,3303.839,3.601,3305.6395,0.296,0.0,0.4,-0.025438343777580055,-0.13201778794471614,-0.020763438377333007
sap out of the tree,3306.559,3.201,3308.1595,0.0,0.0,0.3,-0.024584056939402073,-0.13132544731217777,-0.021096777761383405
the sloppiest hanging i ever attended,3307.44,3.28,3309.08,0.0,0.0,-0.7,-0.02426781663534515,-0.1310674612169725,-0.021199895042709596
you're saved,3309.76,2.72,3311.1200000000003,0.4215,0.0,0.7,-0.02355895098329528,-0.130486213347065,-0.021392103332558643
a pardon just came from the governor,3310.72,3.76,3312.6,0.3182,0.0,0.7,-0.02303773790001521,-0.13005646882048794,-0.02149968562664647
easy now steady,3312.48,4.56,3314.76,0.4404,0.3,0.4,-0.02226653583122669,-0.1294173915514923,-0.021607578186770882
oh say i wish i had a snapshot of this,3314.48,4.0,3316.48,0.4019,0.0,-0.7,-0.021643473842641876,-0.12889863025665904,-0.02165097391204446
for the tuna club huh,3317.04,4.64,3319.36,0.0,0.0,0.4,-0.020582343343545625,-0.1280109699674903,-0.021637162656202236
