text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
you don't know how scared you can be,2510.22,8.22,2514.33,0.3412,0.0,-0.7,-0.013167712910682677,-0.008677110385353314,0.30119827030822754
after a while you forget but the reef,2513.339,9.841,2518.2595,-0.1154,0.0,0.3,-0.014337143980001743,-0.00813012572529098,0.3021667085311077
got a reef never forgets it waits,2518.44,7.679,2522.2795,0.0,0.0,0.4,-0.015478866253335184,-0.00755480621848503,0.3031182700093626
it waits all the time,2523.18,5.21,2525.785,0.0,0.0,-0.7,-0.016429800111033534,-0.007040283009656432,0.3039159802847076
then one day when you are not looking,2526.119,12.121,2532.1795,0.0,0.0,0.4,-0.018058537150187126,-0.006071373989356566,0.3052949744841662
funny I've been thinking about a lot of,2538.24,5.42,2540.95,0.4404,0.25,0.7,-0.02007361471107351,-0.004679958199390615,0.3070286870925118
things I'm gonna work tomorrow,2540.52,3.14,2542.09,0.0,0.0,0.4,-0.020317216508517852,-0.004493886772072292,0.30724081335623693
pop you promised me you gave me a word I,2545.619,6.061,2548.6495,0.3612,0.0,-0.7,-0.021638208525875842,-0.0034003628172434444,0.3084030292994232
know and I know how you feel,2548.8,6.299,2551.9495,0.0,0.0,0.5,-0.022251330416732613,-0.002835669786876564,0.30895046615625277
and you will die when the right time,2551.68,6.419,2554.8895,-0.5994,0.2857142857142857,-0.7,-0.02276889853595332,-0.002324493277199211,0.3094173904552393
but you see I promise your mama too,2555.099,6.48,2558.339,0.4497,0.0,-0.7,-0.02334203159357632,-0.0017151248758170551,0.30994044922540503
I promise that I would take care of you,2558.099,5.281,2560.7395,0.6705,0.0,0.8,-0.023719309202737536,-0.0012850100934621844,0.3102887681085521
that's why you're going to stay here,2561.579,4.28,2563.719,0.0,0.0,0.7,-0.024163177692908606,-0.0007443109824884334,0.3107033372260844
you understand boy,2573.22,3.26,2574.85,0.0,0.0,0.4,-0.02558604220840934,0.0013413621057222099,0.3120804399825542
like he dropped off the ring,2835.079,3.78,2836.969,0.3612,0.0,0.6,0.01929400192627021,0.07025410559266976,0.2844493725705521
so so I am very excited to hold him with,2841.78,5.72,2844.6400000000003,0.4005,0.4875,0.8,0.02202182382436766,0.07254435415567383,0.28244087123455386
the lifeline,2844.9,2.6,2846.2000000000003,0.0,0.0,0.2,0.022580687579082843,0.07301000300559557,0.28202766630758297
help me so,2941.56,6.2,2944.66,0.4019,0.0,0.7,0.059122874278289966,0.10178405806679665,0.25367700915618946
it's been a bus quick,2943.839,3.921,2945.7995,0.0,0.3333333333333333,0.3,0.059543616602772236,0.10210407675343583,0.2533333032428374
Tony we gotta pack him and I started the,2950.079,4.401,2952.2795,0.0,0.0,0.4,0.06192764782625913,0.10391558756861287,0.251376788422501
engine quick,2952.0,2.48,2953.24,0.0,0.3333333333333333,0.7,0.06227968620375418,0.10418286053282683,0.25108655608212505
Poppy's alive he's alive I don't know,2961.319,5.081,2963.8595,0.6369,0.1,0.4,0.06614567259246056,0.10711543269827317,0.24787581738556416
why he not been dead got to watch him,2964.24,5.4,2966.94,0.5334,-0.2,-0.7,0.06725721013962814,0.10795808740781813,0.2469443772745925
Mike Mike we're gonna pack we'll pack,2966.4,4.74,2968.77,0.0,0.0,0.4,0.06791521600139276,0.10845689403169212,0.2463911600768817
you a nice so you don't know how to do,2969.64,4.58,2971.93,0.4215,0.6,0.4,0.06904719899653997,0.10931503195666832,0.24543619441666806
about them please,2971.14,3.08,2972.68,0.3182,0.0,0.3,0.06931505163295937,0.10951810215266787,0.2452096155396639
tell them to have an ambulance waiting,3047.96,4.96,3050.44,0.0,0.0,-0.7,0.0948347165400321,0.12906357185480402,0.22233201374876493
at the fish stop all right plenty enough,3050.339,4.74,3052.709,-0.296,0.1428571428571428,0.7,0.09549634821713159,0.12958148718875773,0.2216962337534522
ice you go to our Key West in the fish,3052.92,4.02,3054.9300000000003,0.0,0.0,0.7,0.09613852613719259,0.1300851465953164,0.22107640419904723
stop you'll have an ambulance waiting,3055.079,4.5,3057.329,-0.296,0.0,-0.7,0.09682602207037291,0.1306254648903323,0.2204097486426942
for you you hear Michael we're going to,3056.94,4.919,3059.3995,0.0,0.0,0.4,0.09741417608501428,0.13108866979957576,0.219836815972441
Honey make it please how much we all we,3059.579,5.581,3062.3695,0.3182,0.2,0.7,0.09824930880823098,0.1317479927600965,0.21901902454105848
like to pay oh let it go hey thank you,3061.859,7.281,3065.4995,0.5574,0.0,0.6,0.09911837350311577,0.13243623118650097,0.21816247825446955
Tony stack the engine quick,3065.16,3.98,3067.15,0.0,0.3333333333333333,0.7,0.09957200865579494,0.13279639016190917,0.21771305452308698
that great boat just came in must have,3135.96,4.379,3138.1495,0.6249,0.6974697510607052,0.7,0.11562687834724376,0.14628405297287952,0.2002092717450898
had an accident Man on board looked like,3138.54,3.42,3140.25,-0.1531,0.0,-0.7,0.11598632144511364,0.14661749408375066,0.19975644754599423
he was hurt pretty bad,3140.339,4.02,3142.349,-0.5719,-0.2249999999999999,-0.7,0.11633814961870195,0.14694659143842054,0.1993082899765964
was it the boy couldn't tell whoever it,3141.96,5.599,3144.7595,0.0,0.0,-0.5,0.11673303783348511,0.14731942827548106,0.19879904622774558
was they had him packed in ice,3144.359,3.2,3145.959,0.0,0.0,-0.7,0.1169258668895835,0.14750291306329977,0.19854782184165948
so the ambulance come down the big crowd,3148.28,6.059,3151.3095000000003,0.0,-0.0777777777777777,0.4,0.11775593051580809,0.148304660652419,0.19744516312962535
Coast Guard was there too,3151.02,3.319,3152.6795,0.0,0.0,-0.5,0.11796048896331385,0.14850552235129605,0.19716761066532376
he slipped off the reef,3181.02,4.86,3183.45,0.0,0.0,0.7,0.12165715286633304,0.15252241243662637,0.191481773369359
Lane payout all the line all the holes,3183.3,5.819,3186.2095000000004,0.0,0.0,0.7,0.12190114287582704,0.1528347243062191,0.19102611590582416
look like valve stick they come up fast,3185.88,5.82,3188.79,0.3612,0.2,0.4,0.12211572596256003,0.15311938479452372,0.1906085531038541
fast shoot fill up,3189.119,5.541,3191.8895,-0.34,0.2,0.6,0.12235595428444763,0.15345177606773097,0.19011805299201906
who's the guy,3191.7,2.96,3193.18,0.0,0.0,0.2,0.12245029642634948,0.15358708547624247,0.1899174200753151
how he is stuck he's dead,3201.96,7.73,3205.825,-0.743,-0.2,-0.7,0.12319479270200594,0.1548154458668388,0.18806595675642096
you'll have to file a report with the,3245.819,3.78,3247.709,0.0,0.0,-0.6,0.12318933997202433,0.15755534042785302,0.18353408710946723
Coast Guard we want to know how this,3247.8,2.94,3249.27,0.0772,0.0,0.6,0.12311158595490967,0.15761604447704777,0.18341622194005613
bring along a couple of members of your,3250.74,4.8,3253.14,0.0,0.0,0.4,0.12289369669050722,0.15775319606747892,0.18314074599072022
crew all right we go with you,3252.42,6.3,3255.57,0.0,0.2857142857142857,0.7,0.1227384517139219,0.15782953275476203,0.1829800715205946
George can't come with me,3255.54,5.75,3258.415,0.0,0.0,-0.7,0.12253847581706781,0.1579092468566253,0.18280413966627046
you watch the boat,3258.72,24.709,3271.0745,0.0,0.0,0.2,0.12140707955769775,0.15813114418101615,0.1821687544021272
it couldn't have been me it couldn't,3359.059,3.76,3360.9390000000003,0.0,0.0,-0.7,0.10124411440405823,0.1507519684907473,0.17827757033479097
have been soaked,3361.26,4.819,3363.6695000000004,0.0,0.0,-0.5,0.10027684908499182,0.15020715706128165,0.17800257288476595
it had to be pop,3362.819,3.26,3364.449,0.0,0.0,0.6,0.09999666934735646,0.1500474367259723,0.17792070237480198
Hey Arnold,3371.64,5.66,3374.47,0.0,0.0,0.4,0.09623352622548352,0.14782432772146872,0.17672554522104472
that Greek boat back look what she's got,3373.26,4.04,3375.28,0.0,0.0,0.5,0.09591619720879829,0.14763058324921738,0.1766167117701234
it's in the glaze again huh they'll,3379.44,3.659,3381.2695,0.0,0.0,-0.7,0.09350810836624508,0.14613080172796647,0.17575070982377036
never learn,3381.72,4.58,3384.01,0.0,0.0,-0.7,0.09236990204194369,0.14540448639517609,0.17531700441859932
all right we'll teach them,3383.099,3.201,3384.6995,0.0,0.2857142857142857,0.5,0.09207991865431368,0.14521772248729478,0.17520403669601006
no no I don't steals,3396.72,3.619,3398.5295,0.5559,0.0,-0.8,0.08595368269097806,0.14112005774225625,0.17258869070258379
hey wait a minute you got your share,3407.24,5.14,3409.81,0.296,0.0,0.4,0.08051389832089077,0.13726131204848513,0.16991483138508617
last week can I go pick for us these are,3409.92,4.62,3412.23,0.0,0.0,0.4,0.07929431941532668,0.13637047706493968,0.169271968307716
our sponge so hard we'll be glad to buy,3412.38,3.9,3414.33,0.2809,0.1041666666666666,0.6,0.07822083035765487,0.1355789744257429,0.16869330955414608
your drink all right let's get them,3414.54,4.22,3416.65,0.0,0.2857142857142857,0.6,0.07701842754895592,0.13468440806786727,0.16803109822310971
hey there's a fire in pair three a Greek,3480.359,4.98,3482.849,-0.34,0.0,0.3,0.0351700072974766,0.0993469803317783,0.13690076140810728
boat burning so go right over stand by,3483.359,4.441,3485.5795,0.0,0.2857142857142857,0.4,0.03312013217421694,0.09744456168558838,0.13502150583963357
get underway,3485.339,5.461,3488.0695,0.0,0.0,0.6,0.03122769026388861,0.09567636954504852,0.1332606017221506
anybody see how this fire started,3510.3,7.16,3513.88,-0.4118,0.0,0.4,0.010293731465323482,0.07541082985530011,0.11220896555692898
oh Paul did you see who did it,3513.3,4.16,3515.38,0.0,0.0,0.4,0.00900224860623497,0.07412100961558622,0.11082060103377236
oh every man who burned the boat,3517.98,7.319,3521.6395,0.0,0.0,0.8,0.003522771447574763,0.0686011270620476,0.10482076213845089
did you see who it was,3521.72,6.399,3524.9195,0.0,0.0,0.3,0.0005931689425000691,0.06561916278543374,0.10154173845262258
these old men Tony what we're gonna do,3525.299,5.361,3527.9795,0.0,0.1,0.2,-0.002176305891326155,0.06278101170047859,0.0983972955616762
Tana can you helped our boat on the,3537.42,4.199,3539.5195,0.0,0.0,0.4,-0.012938980231016556,0.051581138819622695,0.08577791161666254
topic sure that's what we're here for,3539.099,5.781,3541.9895,0.3182,0.5,0.8,-0.015308462952806134,0.04908029770168963,0.08291673914827462
we'll give you a toe,3541.619,3.261,3543.2495000000004,0.0,0.0,-0.7,-0.01652619017510805,0.04779028713864312,0.08143497542517648
take part four months or so,3546.42,3.5,3548.17,0.0,0.0,0.4,-0.021340080403279643,0.04265946282754672,0.07550296681916256
funny honey why are you gone you're not,3551.04,4.799,3553.4395,0.4404,0.25,0.7,-0.026594640921891156,0.03699855655452948,0.06888931870480061
gonna get away with it all alone what,3553.68,3.419,3555.3895,-0.25,0.0,0.5,-0.028561029425137593,0.03485966943888662,0.06637239394020776
you can do Tony,3555.839,4.381,3558.0295,0.0,0.0,0.7,-0.031238494889186782,0.031925697114973645,0.06290424825620186
you come with us,3557.099,5.941,3560.0695,0.0,0.0,0.7,-0.033317582260294035,0.02962822362277219,0.06017614553775108
I think Papa take care of people,3560.22,4.379,3562.4095,0.4939,0.0,0.7,-0.035711139780544646,0.026960141987006067,0.056994667442272454
I'm gonna find out who did it I'm gonna,3563.04,3.36,3564.72,0.0,0.0,-0.7,-0.038081507695531494,0.024291165833499606,0.05379812026890596
get our sponges back I tell you no,3564.599,3.121,3566.1595,-0.296,0.0,0.7,-0.03956082939010837,0.02261088594297772,0.0517786554289312
you're coming with us attorney because,3566.4,3.98,3568.39,0.0,0.0,0.4,-0.041855388330956506,0.019980713660928406,0.0486068205850948
your mom and,3567.72,2.66,3569.05,0.0,0.0,-0.7,-0.04253464414435277,0.019196232716422984,0.04765828086015812
you run like this these people will kill,3580.619,3.601,3582.4195,-0.4939,0.0,-0.8,-0.0562322262297318,0.0026851332317770066,0.027440691876336437
you you shouldn't have stayed here you,3582.42,4.379,3584.6095,0.0,0.0,-0.7,-0.05844811495583342,-0.0001336709021951682,0.02394307777010847
should have gone home,3584.22,4.68,3586.56,0.0,0.0,-0.7,-0.06041082556530991,-0.002671670664342568,0.020782992487768978
I'd like to talk to your father I've got,3586.799,3.601,3588.5995,0.3612,0.0,-0.7,-0.06245065388462177,-0.005353290576980918,0.017433070665427985
a feeling he's a reasonable man look,3588.9,3.78,3590.79,0.128,0.2,0.4,-0.0646256231014687,-0.00826528169045794,0.013782782105805982
he's my father but he's a Kong too I'm,3590.4,4.919,3592.8595,0.0,0.0,0.5,-0.0666636703779016,-0.011046860063878478,0.010283962230532115
afraid shot everybody around here looks,3592.68,4.5,3594.93,0.0,-0.5866728106763862,-0.7,-0.06868475823923936,-0.013859533355007433,0.0067343191175938955
up to him he can make him give back our,3595.319,4.201,3597.4195,0.0,0.0,-0.7,-0.071088822895477,-0.01728100985378478,0.0024007869601082865
sponges where do you live,3597.18,4.679,3599.5195,0.0,0.1363636363636363,0.2,-0.07309273314560072,-0.020200983297834263,-0.0013108127151153504
over in Japan this week here I'll take,3599.52,4.52,3601.78,0.0,0.0,0.4,-0.07522320514591394,-0.02337889555911063,-0.0053638790338190745
dad tell me,3606.54,3.5,3608.29,0.0,0.0,0.7,-0.08118605759216577,-0.03273409288918268,-0.017375105026422505
it's a terrible thing about your father,3611.52,3.38,3613.21,-0.4767,-0.5866728106763862,-0.8,-0.08549935203641959,-0.04000663268271834,-0.026791460205076917
would you like something to eat well no,3616.2,4.859,3618.6295,0.34,0.0,-0.6,-0.09002970091613721,-0.048221699748111774,-0.03750750760596287
thank you sir I didn't come here to eat,3617.94,4.44,3620.16,0.3612,0.0,0.4,-0.09126338501505468,-0.05058080060431036,-0.040599853664258306
I came here because I think you're a,3622.38,2.76,3623.76,0.0,0.0,-0.7,-0.09407999560662844,-0.05619828040129092,-0.04798957733376388
I used to think that Greeks and conch,3625.14,3.84,3627.06,0.0,0.0,0.3,-0.09655105528219966,-0.06143258549975893,-0.05490774213866287
there wasn't much difference between us,3627.059,3.901,3629.0095,0.0,0.2,-0.4,-0.09795845429587394,-0.06456264450543524,-0.05905937423405087
the house we live in is is like this,3628.98,2.94,3630.45,0.3612,0.1363636363636363,0.2,-0.09897281740580281,-0.0668918551552919,-0.062155835537292224
the work we do is the same as the work,3631.92,2.699,3633.2695,0.0,0.0,0.2,-0.10089444807226063,-0.07148550044692704,-0.0682802997980698
when one of us dies you understand,3634.619,3.541,3636.3895,0.0,0.0,0.5,-0.10292084483146335,-0.07661187658528974,-0.07514288012529353
because it's the same as if one of you,3636.599,4.2,3638.699,0.0,0.0,-0.7,-0.10435191195222106,-0.08042791791547274,-0.08027069315202005
dies but now I'm beginning to wonder,3638.16,4.62,3640.47,0.0,0.0,-0.4,-0.10540896354417541,-0.08336256587373134,-0.08422557619037964
what do you mean somebody stole the,3640.799,3.54,3642.569,0.0,-0.3125,-0.7,-0.10661584984354956,-0.08684635596570194,-0.08893369453495806
sponges that his father brought up from,3642.78,3.12,3644.34,0.0,0.0,0.3,-0.10759492402891384,-0.08978757674814128,-0.09291995551540584
the 12 mile Reef,3644.339,4.701,3646.6895,0.0,0.0,0.5,-0.10883770306886167,-0.09368757684387168,-0.09822219872429597
they burned his boat,3645.9,3.14,3647.47,0.0,0.0,-0.7,-0.10923625076994889,-0.09498174668030457,-0.09998595838073793
who did he doesn't know he wants you to,3649.26,4.98,3651.75,0.0,0.2,-0.7,-0.11129305330411678,-0.1020539593410587,-0.10966356051469801
help him what kind of people live here,3652.5,3.48,3654.24,0.4019,0.3681818181818181,0.4,-0.11238797270552481,-0.10613964588261712,-0.11528615150640684
anyway don't they have any respect for,3654.24,3.119,3655.7995,0.4767,0.0,-0.7,-0.11303501063371817,-0.10868378297166817,-0.11879977423946171
who who's dead,3657.359,5.601,3660.1595,-0.6486,-0.2,-0.8,-0.11468317796596383,-0.11571990953736655,-0.1285704488174383
did you see,3660.0,2.96,3661.48,0.0,0.0,0.2,-0.11513497392862121,-0.11782452444049692,-0.131509227287567
where were you,3663.24,5.66,3666.07,0.0,0.0,-0.5,-0.1165307323524562,-0.12502354140777389,-0.14162396427224244
we were out in the harbor,3665.7,3.2,3667.3,0.0,0.0,0.4,-0.11685806353109587,-0.12691807540167388,-0.14430312952151936
the father was killed bringing up those,3669.059,4.401,3671.2595,-0.6705,-0.2,-0.7,-0.11777535837831302,-0.13290223064984388,-0.15281869462778847
didn't know,3675.359,3.061,3676.8895,0.0,0.0,-0.5,-0.11871428634538551,-0.14106593707591383,-0.16458530187007342
we saw the boat but we didn't know you,3676.559,4.081,3678.5995,0.0,0.0,0.2,-0.11891284172705657,-0.14345453665545851,-0.16806630108690668
stole the sponges we didn't know you 'll,3678.42,3.84,3680.34,0.0,0.0,-0.7,-0.11907284283339281,-0.14583809247850696,-0.1715597803349019
give him back we haven't got him the,3680.64,3.3,3682.29,0.0,0.0,-0.7,-0.11920119844634453,-0.14844851716257268,-0.17541063200911444
gift back when long arm and the other,3682.26,5.18,3684.85,0.4404,-0.0583333333333333,0.4,-0.11928718161212376,-0.15177376417940183,-0.18035798562572905
saw us raid in the boat they all came,3683.94,3.5,3685.69,0.0,0.0,0.4,-0.11929479958237586,-0.1528385304970114,-0.18195314122465187
all we got was one string,3688.26,4.92,3690.72,0.0,0.0,-0.7,-0.1191245429053545,-0.15892342212043753,-0.19119000102068312
when Arnold saw the booty he thought,3691.26,2.88,3692.7,0.0,0.0,0.6,-0.11895475086402706,-0.1611736200571033,-0.19466753517762528
he thought,3694.14,5.9,3697.09,0.0,0.0,0.2,-0.11837017333911935,-0.16585483389590902,-0.20203848128101476
what did you think Arnold,3696.359,3.681,3698.1995,0.0,0.0,0.2,-0.11817782766228327,-0.16697150528171498,-0.20382800047951632
where are you going I'm going to find,3703.92,3.48,3705.66,0.0,0.0,0.5,-0.11643393802154973,-0.1738045381309629,-0.21511277894293374
long arm long arm's the kind that keeps,3705.42,3.72,3707.28,0.5267,0.1666666666666666,0.2,-0.11595465821403765,-0.1751365123016743,-0.21739472757822118
what he gets it'll just make more,3707.4,3.3,3709.05,0.0,0.5,-0.7,-0.11539128872628633,-0.17653151006570958,-0.21982085723799988
trouble for yourself if you want to help,3709.14,2.82,3710.55,0.0772,-0.2,-0.7,-0.11488188202156305,-0.17766500259365092,-0.2218226312949296
him you're giving the money you got from,3710.7,2.879,3712.1395,0.34,0.0,-0.7,-0.11431055369349254,-0.17881794750827773,-0.2238901018533801
The Glades what for if we had the,3711.96,4.56,3714.24,0.0,0.0,-0.7,-0.11350661002613892,-0.18026649251342,-0.22653840146666315
sponges we'd give them back it,3713.579,6.26,3716.709,0.0,0.0,0.4,-0.11249180077568915,-0.1818616224819589,-0.22953099494239762
will have an accounting,3716.52,3.319,3718.1795,0.0,0.0,0.2,-0.11185225338675933,-0.18275730024238457,-0.23125242794817025
only David,3720.66,4.62,3722.97,0.0,0.0,0.5,-0.10959215703365183,-0.18540018225488872,-0.23655149649366852
yes Father,3722.94,4.5,3725.19,0.4019,0.0,0.8,-0.10845582780568484,-0.18648548997823344,-0.23885014570457663
grip yes bye,3727.44,4.22,3729.55,0.4019,0.0,0.2,-0.10606676553496067,-0.18836796171855583,-0.24308319890886065
he wants to keep what he's got,3741.74,4.26,3743.87,0.0,0.2,0.4,-0.09686667880886582,-0.19236622296834538,-0.2545003517511921
well it doesn't matter anyway,3746.339,4.5,3748.589,0.2561,0.0,-0.7,-0.09342307358190562,-0.19300177846979802,-0.2574796986575794
we're three against one and tomorrow,3749.16,3.54,3750.93,0.0,0.0,0.7,-0.09164620351354887,-0.19320029146380102,-0.2588223682987109
morning I'll put the money in your hand,3750.839,3.421,3752.5495,0.4939,0.0,0.7,-0.0903914902972735,-0.19329367371540873,-0.25970008229418384
thanks Mr Reece you don't always any,3752.7,3.599,3754.4995,0.4404,0.2,0.4,-0.0888539098403367,-0.19335943137541758,-0.2607024314036317
thanks my money's doing I'll see you in,3754.26,4.52,3756.52,0.4404,0.2,0.4,-0.08723075078290568,-0.1933748660469883,-0.2616793296571094
the morning sir,3756.299,2.481,3757.5395,0.0,0.0,0.5,-0.0864004692587914,-0.19336267469360036,-0.26214880039416905
if you have any place to stay why don't,3767.16,4.02,3769.17,0.0,0.0,-0.7,-0.07643744258472003,-0.192328233462296,-0.26644459513806207
you sleep here tonight I'll be okay I'll,3768.839,5.78,3771.729,0.2263,0.5,0.4,-0.0741353486988227,-0.19189323406749437,-0.26714181226479117
see you in the morning good night,3771.18,3.439,3772.8995,0.4404,0.6974697510607052,0.7,-0.07307050095664178,-0.19167097827958074,-0.26743256732441134
I'm Glad You Came Back,3873.44,3.659,3875.2695,0.4588,0.25,0.7,0.025973571856028006,-0.14335068309510135,-0.25225795792405276
it's not the money that's important it's,3878.28,3.779,3880.1695,0.2023,0.4,0.7,0.029848132409596596,-0.14100720202512604,-0.25092510251658556
what you do to yourself and the Gwyneth,3880.14,4.919,3882.5995,0.0,0.0,0.2,0.0317004940861133,-0.13989203960475505,-0.25029179522000455
where is she she's in the house,3882.059,4.56,3884.339,0.0,0.0,0.4,0.03299716278669532,-0.139114349357955,-0.24985118320185531
Arnold you've got to remember that,3885.059,3.24,3886.679,0.0,0.0,0.7,0.03470292015152469,-0.13809525728594266,-0.2492753050516621
you're a man and that Greek is only a,3886.619,3.061,3888.1495,0.0,0.0,0.4,0.03575244694578381,-0.13747049432211847,-0.24892313146961212
a woman has a soft spot in her heart for,3889.68,3.78,3891.57,0.6369,0.1,0.7,0.03812769285015554,-0.13606306962554,-0.24813232247262323
it's pity that when it feels for him but,3893.46,3.24,3895.08,-0.1531,-0.1,-0.7,0.04047050511094933,-0.13468390720267295,-0.2473609938059084
your jealousy makes something else out,3895.14,3.12,3896.7,-0.3182,0.0,-0.7,0.041519990206058295,-0.13406907096846232,-0.24701834247700685
of that pity,3896.7,2.7,3898.05,-0.296,-0.1,-0.7,0.04237939566629965,-0.13356698081859977,-0.24673910069696955
now when the Greek comes tomorrow,3898.26,3.42,3899.97,0.0,0.0,0.4,0.04357812999727186,-0.13286875227511435,-0.24635166023389743
morning we'll give him an accounting you,3899.4,3.84,3901.32,0.0,0.0,0.3,0.04440458823350018,-0.13238880464110298,-0.2460859554451774
can hand him the money yourself grantful,3901.68,3.36,3903.36,0.4939,0.0,0.4,0.04562802236747653,-0.1316804966456789,-0.24569476914236635
won't be here tomorrow morning,3905.04,4.5,3907.29,0.0,0.0,-0.7,0.047899845654021424,-0.13037215848521316,-0.24497526996000968
little talk I convinced Danielle to go,3907.68,2.52,3908.94,0.3477,-0.1875,0.7,0.04882076868166945,-0.12984437939959736,-0.24468620254384024
what did he do to you what did he do,4031.16,6.919,4034.6195,0.0,0.0,-0.7,0.07657420368243187,-0.11120347052222797,-0.2341189128172272
boats burn,4038.24,24.589,4050.5345,0.0,0.0,-0.7,0.0763909003594913,-0.10944320628103135,-0.2326772837300605
your boat well now you've got a boat,4155.259,4.781,4157.6495,0.2732,0.0,0.7,0.0766008130995071,-0.07637452507249592,-0.20494607610951615
I don't know how to work a hook boat,4158.6,4.199,4160.699500000001,0.0,0.0,-0.7,0.07694175800737933,-0.07457219275315921,-0.20347159417404168
what's not hard you can learn no that's,4160.04,4.62,4162.35,-0.2273,0.1458333333333333,0.2,0.07714009928111781,-0.07357044531699139,-0.20265325727878647
not good you gotta go deeper good,4162.799,4.081,4164.8395,0.1265,0.175,0.4,0.07745817086588289,-0.07202382171462968,-0.20139140703106032
sponges you mean with a diving suit and,4164.66,4.679,4166.9995,0.0772,-0.3125,0.2,0.0777530128479959,-0.07064668036227358,-0.2002694103372061
an air pump,4166.88,4.14,4168.95,0.0,0.0,0.2,0.07803469397980642,-0.06937459062396645,-0.19923427327684087
sure we could Haywire the equipment,4171.02,3.659,4172.8495,0.3182,0.5,0.4,0.07864304559000687,-0.06674886811569383,-0.19710133123162824
Crowder a bit but it'll work,4174.679,3.841,4176.5995,0.0,0.0,0.4,0.07928685764955341,-0.06411796473203982,-0.19496889414925508
all we need is one load off the reef and,4176.779,4.02,4178.789000000001,0.0,0.0,0.7,0.07969030794461801,-0.06253291729985018,-0.1936863123206421
we could fix up the egg 12 mile Reef,4178.52,4.259,4180.6495,0.0,0.0,0.2,0.08004951122507203,-0.06115723701242926,-0.1925744008262113
sure where else The Glades the reefs are,4180.799,3.42,4182.509,0.3182,0.5,0.5,0.08042384316163742,-0.059755542851071486,-0.19144262376342372
only chance have you ever been down,4182.779,3.9,4184.729,0.25,-0.0777777777777777,-0.7,0.08089118508332159,-0.05804667067282031,-0.19006435253356124
before sure pop taught me how to wear,4184.219,4.321,4186.3795,0.3182,0.5,0.4,0.08125324361660256,-0.05675100946984517,-0.18902043622085235
the suit in the bay near Target oh Tony,4186.679,4.68,4189.019,0.0,0.1,0.2,0.08185773518521428,-0.05463513481121474,-0.18731758611728244
I'm scared the wreath's too dangerous,4188.54,5.159,4191.1195,-0.7184,-0.5866728106763862,-0.7,0.08236065038212716,-0.05291373680239645,-0.18593387730006228
I'm scared too you don't know how scurge,4191.359,4.621,4193.6695,-0.4404,0.0,-0.7,0.08299649237750963,-0.050780474178763114,-0.1842210711026281
it can be but you forget,4193.699,3.721,4195.559499999999,-0.3291,0.0,-0.5,0.08348520181544516,-0.0491693927441121,-0.18292891168376194
what if you can't ever imagine how,4195.98,3.42,4197.69,0.0,0.0,-0.7,0.08405341909236685,-0.04732356352164189,-0.18144988155918101
beautiful it is down there there's all,4197.42,3.42,4199.13,0.5994,0.3472222222222222,0.7,0.08444763286548577,-0.04605853914232413,-0.1804370815425903
kinds of fishing when they get used to,4199.4,2.7,4200.75,0.0,0.0,0.8,0.08490069689961027,-0.04461896254274949,-0.1792853418853937
you they come right up to your face,4200.84,2.879,4202.279500000001,0.0,0.2857142857142857,0.5,0.08533756547111795,-0.043244176119651555,-0.17818622436343803
window and look here you can feed them,4202.1,3.48,4203.84,0.0,0.0,0.4,0.08579221853687856,-0.04182621786831253,-0.17705337893705198
just like they were pets they even,4203.719,4.801,4206.1195,0.3612,0.0,0.6,0.08647216283375739,-0.039727848506793687,-0.1753783669982068
nibble right at your fingers,4205.58,5.9,4208.53,0.0,0.2857142857142857,0.3,0.08721099943868316,-0.037474957615983365,-0.1735818643004148
and then there's a Maria,4208.52,2.96,4210.0,0.0,0.0,0.4,0.08767126507189137,-0.036084475873091264,-0.17247400170645102
right core,4211.52,4.199,4213.619500000001,0.0,0.2857142857142857,0.4,0.08883469698000307,-0.032609231542419646,-0.16970815936242897
the garden full of flowers,4213.5,4.14,4215.57,0.0,0.35,0.7,0.08947878125325438,-0.030707214120723955,-0.16819620675551264
the deeper you go the more beautiful it,4215.719,3.541,4217.4895,0.6361,0.675,0.8,0.0901238647299093,-0.028816252487390004,-0.16669428396899297
the light gets stamped,4219.26,5.7,4222.110000000001,0.0,0.4,-0.5,0.09172018786612304,-0.024190276938478462,-0.1630251571483683
like in a church almost,4222.14,6.079,4225.1795,0.3612,0.0,0.4,0.09281272064958061,-0.0210625828532649,-0.1605484484162091
you get so you don't want to come up,4224.96,3.259,4226.5895,-0.1244,0.0,-0.7,0.09332267317879704,-0.019612109471027372,-0.15940096316408658
hey homeless but God we're hungry okay,4228.739,4.401,4230.9395,0.6124,0.5,-0.7,0.09492613246515741,-0.015086030329459692,-0.155824740435498
hardly ever,4390.56,6.06,4393.59,0.0,-0.2916666666666667,-0.7,0.14862029636158858,0.14147498243622794,-0.03927709835169504
got any fishing line we'll patch it,4393.32,5.399,4396.019499999999,0.0,0.0,0.4,0.14875053377073066,0.142613413423456,-0.038626298644007184
you raise it Arnold couldn't help seeing,4396.62,5.4,4399.32,-0.3089,0.0,0.6,0.14886863503954673,0.14405592162822314,-0.03783278436629789
it not tonight we'll wait until dark,4398.719,6.921,4402.1795,0.0,-0.15,-0.7,0.1489148741022229,0.1452065089185122,-0.037231547255393994
