text,start,duration,time_midpoint
semi-annual inspection Mr may I take,4326.36,6.839,4329.7795
volatility minus 43 minus 43. look,4328.46,6.36,4331.64
mister I got no responsibility well,4333.199,3.421,4334.9095
somebody must have I'll see about that,4334.82,3.899,4336.769499999999
later right now I gotta check hemostat,4336.62,5.96,4339.599999999999
control sprinklers on 28.,4338.719,3.861,4340.6495
28 up you got the pass Keys 28 oh sure,4343.28,5.7,4346.13
look Mr I only came on this job day,4347.12,6.079,4350.1595
before you have a great future son great,4348.98,4.219,4351.089499999999
where is he he's down here and he said,4402.98,4.38,4405.169999999999
that all the minimum had been something,4405.5,3.9,4407.45
and the the Tetra or something was,4407.36,3.5,4409.11
it's a semi-annual inspection now listen,4410.86,4.6,4413.16
he's probably in there now checking on,4413.44,3.82,4415.349999999999
the sprinklers and I sure hope that,4415.46,3.84,4417.38
they're all right because down there the,4417.26,7.34,4420.93
something was 43 What minus 43.,4419.3,5.3,4421.95
well Mr inspector this is Mr Hannigan,4435.62,5.88,4438.5599999999995
our night superintendent hmm,4438.26,5.16,4440.84
three out of four thermostats hopelessly,4441.5,3.78,4443.39
clogged and the mess in this office,4443.42,3.54,4445.1900000000005
papers piled on the desk look at that,4445.28,4.02,4447.29
waistband don't you fire hazard are all,4446.96,3.54,4448.7300000000005
the officers in this building like this,4449.3,3.5,4451.05
oh look mister I got no responses,4450.5,4.44,4452.72
don't come to me you'll get the official,4452.8,4.12,4454.860000000001
report on Monday you better clean up,4454.94,4.92,4457.4
this mess now but we'll try to bribe me,4456.92,5.7,4459.77
good boy you got here good night,4459.86,5.48,4462.599999999999
anything hardly anything important,4470.14,4.18,4472.2300000000005
officer I don't think he does much there,4472.88,3.06,4474.41
no evidence of a legitimate business of,4474.32,2.94,4475.79
any kind no I haven't said anything else,4475.94,3.239,4477.559499999999
either I um,4477.26,3.419,4478.9695
unpaid bill from Tiffany's address to,4480.679,6.02,4483.689
court an admirable brace at 12 500.,4482.48,4.219,4484.589499999999
intelligent well-educated man's opinion,4493.96,7.779,4497.8495
oh you look happy I am happy what would,4497.86,6.1,4500.91
you like it's more of the hostess excuse,4501.739,3.681,4503.5795
so you're referrals the other night you,4505.42,5.98,4508.41
like pearls though don't you as a matter,4508.58,4.26,4510.71
of fact I sort of hate to think of all,4511.4,3.06,4512.929999999999
those itchy oysters going to all that,4512.84,3.359,4514.5195
trouble oh stop now I'm gonna be able to,4514.46,3.719,4516.3195
look them in the eye again now you take,4516.199,5.221,4518.809499999999
camera oh emeralds yeah it's not,4518.179,5.101,4520.7295
anything I need a little color no it's,4521.42,2.84,4522.84
because I was saying just a moment ago I,4524.26,4.419,4526.4695
have the average intelligent,4526.94,4.04,4528.96
well-educated man,4528.679,6.301,4531.8295
Emerald bracelet oh big discussion Bruce,4530.98,6.46,4534.209999999999
has a weakness for Emerald you've got to,4534.98,3.66,4536.8099999999995
come with me and look at the mining,4537.44,2.94,4538.91
engineer I've just found oh he's lovely,4538.64,3.36,4540.320000000001
and he's from Peru and you know how,4540.38,5.72,4543.24
crazy I always have been about Peru yes,4542.0,4.1,4544.05
she is the slightest idea where Peru is,4548.32,6.28,4551.46
is it skill,4559.88,3.96,4561.86
funny what you said about Allison and,4563.84,4.08,4565.88
emeralds oh yes well emeralds what's,4566.06,4.2,4568.160000000001
pseudo yes she's always thought they,4567.92,3.18,4569.51
really your turn,4571.1,3.619,4572.909500000001
I'm glad you think so though because,4575.659,4.801,4578.059499999999
I just bought her some oh I'm gonna,4580.46,4.64,4582.78
surprise her with them on Wednesday,4583.46,5.219,4586.0695
Nice Shot our anniversary an emerald,4585.1,4.599,4587.3995
I may take a parchesi,4591.739,3.621,4593.549499999999
oh you're not leaving Allison,4602.96,4.62,4605.27
all afternoon have been trying to tell,4606.08,3.48,4607.82
you something the same as I told you,4607.58,4.52,4609.84
yesterday you've got to understand,4609.56,4.8,4611.96
oh yes I've got a lot of packing to do,4612.1,4.18,4614.1900000000005
oh yeah she's leaving tomorrow yes when,4614.36,3.48,4616.099999999999
will you be back not for a year at least,4616.28,3.84,4618.2
we'll miss you thanks well it's been a,4617.84,3.66,4619.67
wonderful party it's well knowing you,4620.12,3.72,4621.98
both Mr Cortland telephone a message,4621.5,5.659,4624.3295
from your office excuse me please,4623.84,3.319,4625.4995
Bruce you must let us hear from you,4627.38,6.299,4630.529500000001
you will won't you yes,4629.739,6.96,4633.218999999999
take care of yourself Alice,4633.679,6.621,4636.9895
goodbye bye,4636.699,3.601,4638.4995
and now we can start packing,4652.659,4.781,4655.0495
that's what he thinks huh what do you,4655.34,3.24,4656.96
mean by that,4657.44,4.94,4659.91
patience my brother patience,4658.58,3.8,4660.48
what happened,4720.86,4.14,4722.929999999999
where's Renee,4723.14,4.44,4725.360000000001
how was the cocktail party,4725.0,4.199,4727.0995
well right,4727.58,3.54,4729.35
I left as soon as I got your message I,4729.199,4.861,4731.6295
gave you the hurry call because,4731.12,6.079,4734.1595
I wanted to see you in hurry,4734.06,3.139,4735.6295
hurry well I'm here,4739.219,3.48,4740.959
come on down,4741.199,2.581,4742.4895
it's good up here,4743.78,4.68,4746.12
I almost feel out of this filthy hole am,4745.219,4.44,4747.439
I coming here to see you isn't very,4748.46,3.6,4750.26
smart I've been smart,4749.659,4.261,4751.7895
but I'm sick of sitting in this two-bit,4752.06,3.42,4753.77
rat trap while she throws cocktail,4753.92,4.04,4755.9400000000005
this doesn't sound like my girl,4758.179,5.941,4761.1495
your girl is a lot of girls,4760.699,6.561,4763.9794999999995
this is one of them,4764.12,3.14,4765.69
come on down,4767.36,2.72,4768.719999999999
oh company Charles we have school Monday,4771.62,5.46,4774.349999999999
how do you do Grace why don't you go to,4774.62,5.4,4777.32
the kitchen and make some tea yes you,4777.08,4.619,4779.3895
think I should fix some cinnamon toast,4780.02,3.42,4781.7300000000005
Cinnamon Toast isn't that nice,4781.699,4.5,4783.949
definitely has a young man definitely I,4783.44,5.46,4786.169999999999
enjoyed the movie so much but Charles he,4786.199,5.281,4788.8395
couldn't see a thing not a thing I told,4788.9,6.44,4792.12
him he ought to wear his glasses,4791.48,3.86,4793.41
are you out of your minds what are you,4795.98,4.62,4798.29
doing here calm down before I expected,4798.02,5.699,4800.869500000001
nothing from you nothing but Mr Cortland,4800.6,4.38,4802.79
I thought I could depend on you to be,4803.719,3.301,4805.3695
careful but you go to Road houses where,4804.98,3.719,4806.839499999999
you might be seen you come here where,4807.02,4.76,4809.400000000001
you must know that it's dangerous look,4808.699,6.421,4811.9095
you want out of this what,4811.78,4.84,4814.2
what do you mean,4815.12,3.9,4817.07
out of what we could settle with you,4816.62,4.559,4818.8994999999995
right now for a small flat Sun,4819.02,4.26,4821.150000000001
couldn't we dick,4821.179,4.02,4823.189
you mean you want to be rid of me eh,4823.28,4.62,4825.59
listen I'm in this to the end Charles,4825.199,5.701,4828.049499999999
did the oven again it does pop and Roar,4827.9,6.06,4830.929999999999
so child always likes it for me and,4830.9,4.86,4833.33
cinnamon tastes so much better made in,4833.96,4.02,4835.97
the oven don't you think,4835.76,4.02,4837.77
she's almost ready,4837.98,3.42,4839.69
definitely this you're a young man in,4839.78,4.5,4842.03
business yes yes he's in a very delicate,4841.4,4.56,4843.679999999999
business but unfortunately like many,4844.28,3.24,4845.9
young men he wants to run it all by,4845.96,3.719,4847.8195
himself and through his own foolishness,4847.52,5.1,4850.070000000001
he may lose the chance to make a fortune,4849.679,5.941,4852.6495
my my such uncertain time,4852.62,5.4,4855.32
come child we'll have our tea in the,4855.62,4.46,4857.849999999999
well I'll bring some in here to the,4860.08,4.74,4862.45
young people,4862.34,2.48,4863.58
you can see it all,4865.94,4.5,4868.19
all of us Mr For Eyes is going to have,4867.5,5.64,4870.32
the guest room in our house cozy family,4870.44,6.0,4873.44
style forever and little Mrs bore eyes,4873.14,5.4,4875.84
she can have the attic and just come,4876.44,3.779,4878.3295
down for my dinner parties I'll set my,4878.54,3.36,4880.22
it isn't going to be that way,4881.9,3.319,4883.559499999999
Mr vaney is not going to live in our,4885.32,2.879,4886.7595
family style,4888.199,2.901,4889.6494999999995
not in our house darling,4891.5,3.679,4893.3395
ask him to,4904.64,4.32,4906.8
come a certain place,4906.199,4.98,4908.688999999999
in an hour,4911.179,3.901,4913.1295
in an hour,4912.5,4.86,4914.93
just tell him I need his help,4919.64,3.38,4921.33
what now a man wearing horn recognizes,4943.04,6.92,4946.5
now I hope wait in the car,4946.46,3.5,4948.21
oh I'm sorry the sign said 24-hour,4958.34,5.96,4961.32
service so I came on in,4961.159,3.141,4962.7294999999995
are you selling selling oh I'm not I,4967.46,4.259,4969.5895
need a passport for it on a hurry going,4969.26,4.62,4971.570000000001
pretty late,4973.88,3.9,4975.83
for photography you're right,4975.32,4.44,4977.54
I need it as soon as I can get it,4977.78,3.959,4979.7595
I'll call a photographer for you he's in,4979.76,3.06,4981.29
I'm afraid he doesn't have much time,4985.52,2.699,4986.869500000001
tonight oh that's all right you can take,4986.96,2.94,4988.43
it yourself if you want to,4988.219,3.781,4990.1095000000005
it's okay with me,4989.9,4.2,4992.0
I'm no photographer,4992.0,3.96,4993.98
you certainly don't look like one,4994.1,3.599,4995.8995
it's the other way around you should um,4995.96,5.82,4998.87
should watch pose like that,4997.699,6.841,5001.1195
with your uh bracelet,5001.78,6.36,5004.96
oh you like it it's new I haven't even,5004.54,5.52,5007.3
been out with it yet I wish it weren't,5008.14,3.42,5009.85
rushing off tomorrow maybe you'd let me,5010.06,3.119,5011.619500000001
uh take it out,5011.56,3.84,5013.4800000000005
I'll call the photographer I hope I,5015.4,3.839,5017.3195
haven't said anything that's,5017.14,4.82,5019.55
you haven't,5019.239,2.721,5020.599499999999
Mr Brunei you got a customer,5023.679,6.0,5026.679
one passport photo,5027.1,4.44,5029.320000000001
he's in a hurry,5029.679,4.741,5032.0495
hello passport photo,5031.54,4.139,5033.6095
I'm in a hurry 24-hour service we say,5035.679,4.441,5037.8995
and what we say we do you can have a,5038.32,3.359,5039.9995
print tonight say in 15 minutes well,5040.12,3.72,5041.98
thanks and sit over there right now of,5041.679,3.54,5043.4490000000005
course it's a slight extra charge at,5043.84,5.16,5046.42
this hour okay so who's the girl she,5045.219,5.46,5047.949
models for me that,5049.0,4.679,5051.3395
who is your passport for right yes all,5050.679,5.121,5053.2395
look into the camera please,5056.32,5.72,5059.179999999999
one moment,5059.26,2.78,5060.650000000001
thank you very much I think that's going,5078.76,4.28,5080.900000000001
to be all right,5080.56,2.48,5081.8
tell them all we know equipment's got a,5141.36,3.7,5143.21
girl she's got the bracelet,5143.5,3.42,5145.21
this one from Tiffany's Here's the,5145.06,3.54,5146.830000000001
Clincher I know why Allison walks in her,5146.92,3.12,5148.4800000000005
sleep it's a book up there titled the,5148.6,3.0,5150.1
use of drugs and hypnosis I found it in,5150.04,4.38,5152.23
a drawer with the glasses,5151.6,5.28,5154.240000000001
what is it I know I left my glasses in,5154.42,3.48,5156.16
this drawer,5156.88,3.359,5158.5595
that fella must have taken them don't be,5157.9,4.68,5160.24
stupid you're always losing me why,5160.239,4.321,5162.3994999999995
should he take my glasses,5162.58,5.18,5165.17
why didn't he wait for his pictures,5164.56,3.2,5166.160000000001
wait a minute,5167.92,2.84,5169.34
I got it all yeah tell straight to pick,5171.94,4.02,5173.95
up the two of them here new certain,5174.46,4.58,5176.75
place I'll be there in a hurry,5175.96,3.08,5177.5
he hasn't got them I put them down,5211.139,4.301,5213.2895
somewhere I was sure he'd take them I've,5213.94,3.6,5215.74
been losing your nerve imagining what do,5215.44,4.699,5217.7895
you mean imagination,5217.54,2.599,5218.8395
's permission to take off until tomorrow,5241.92,5.2,5244.52
night and also to you sir have a good,5244.659,5.361,5247.3395
time thank you sir,5247.12,2.9,5248.57
the most satisfactory employer Mr,5250.92,5.5,5253.67
Cortland and Mrs Cortland she seems,5253.42,5.66,5256.25
quite well again,5256.42,2.66,5257.75
good night good night,5259.719,3.201,5261.3195
Hello darling I hoped you'd still be,5263.44,4.759,5265.8195
awake I sort of wanted to celebrate,5266.38,4.5,5268.63
celebrate what,5268.199,5.261,5270.8295
map with you it's all closed plans,5270.88,4.98,5273.37
approved and everything oh dick that's,5273.46,4.5,5275.71
that makes up for my having had dinner,5277.96,4.5,5280.21
alone tonight that won't happen again,5279.58,4.68,5281.92
I've forgiven you,5282.46,6.48,5285.7
well here's to a very understanding wife,5284.26,8.22,5288.37
it was a good party wasn't it Barbie is,5288.94,6.18,5292.03
so funny did you see her mining engineer,5292.48,5.64,5295.299999999999
the one from Peru what did I tell you,5295.12,5.3,5297.7699999999995
exactly the same,5342.58,3.38,5344.2699999999995
you must get up now,5389.62,3.24,5391.24
he's come to kill you,5399.46,5.9,5402.41
he's waiting downstairs,5412.44,3.84,5414.36
he's come again to kill you,5418.6,3.68,5420.4400000000005
you'll never be free when he lives,5429.76,7.04,5433.280000000001
he'll always come back,5433.42,3.38,5435.11
he tried to make you kill me,5437.62,5.64,5440.44
the gun it's on the table,5443.26,7.22,5446.87
take the gun,5447.52,2.96,5449.0
downstairs,5452.26,2.72,5453.62
waiting to kill you,5470.32,3.379,5472.0095
he's going to kill,5498.219,2.721,5499.5795
the key unless you'll kill him first,5500.98,3.86,5502.91
there he is shoot before he kills you,5508.62,5.76,5511.5
pull the trigger Mr Corbin,5514.86,5.279,5517.4995
operator give me the police,5547.0,4.38,5549.19
yes I I want to report the,5548.92,3.58,5550.71
hang out that phone,5559.179,3.421,5560.8895
I thought think fast Mr Cortland I,5562.6,4.68,5564.9400000000005
finished thinking your wife kills me you,5565.06,4.5,5567.31
think the police think so too right she,5567.28,4.08,5569.32
goes away for Life a criminally insane,5569.56,3.0,5571.06
woman has already tried to shoot her,5571.36,2.819,5572.769499999999
husband finally shoots and kills me,5572.56,2.94,5574.030000000001
isn't that what you were thinking Mr,5574.179,3.661,5576.0095
listen if you listen and don't move Mrs,5577.84,3.66,5579.67
Scotland I'm afraid you'll have to,5580.48,2.94,5581.95
listen too Mr Golden and Daphne she was,5581.5,3.6,5583.3
to be your successor better get all your,5583.42,5.48,5586.16
money I was to get none,5585.1,3.8,5587.0
I didn't want her to kill you,5590.38,6.42,5593.59
I plan to your planned my plan would,5593.5,4.32,5595.66
have worked,5596.8,2.879,5598.239500000001
your plan's a mess,5597.82,5.48,5600.5599999999995
but it's a mess I'll get out of,5599.679,3.621,5601.4895
just kill your husband Mrs Cortland,5607.0,4.36,5609.18
and now you're going to kill yourself,5609.76,11.609,5615.5645
a little while we'll be out of this,5733.6,5.18,5736.1900000000005
house forever,5736.0,2.78,5737.39
