text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
tomorrow extraordinary isn't it clar's,1966.76,6.639,1970.0795,0.0,0.3333333333333333,0.4,0.13190694760928634,0.08439491507717797,0.1393276507398478
being Mr Wilson's harby too yes isn't it,1969.44,5.719,1972.2995,0.4019,0.0,0.3,0.13182889718589422,0.08290113811101667,0.1393579064794318
well red how do you like your new house,1973.399,3.921,1975.3595,0.5574,0.0681818181818181,0.5,0.13164641340046337,0.08084725934211309,0.139391695789074
he loves it come here red take I'll take,1975.159,3.801,1977.0595,0.5719,0.0,0.7,0.13150525935101479,0.07970922619242643,0.13940596333838645
you for a walk come here oh D you don't,1977.32,2.839,1978.7395,0.0,0.0,0.2,0.1313376888899408,0.07858680830031446,0.13941680022034048
have to take him out just let him out he,1978.96,2.76,1980.34,0.0,0.0,0.2,0.13115243461495524,0.07751958122513589,0.1394241235244837
won't run off all right I need to walk,1980.159,4.76,1982.539,0.0,0.2857142857142857,0.7,0.13085775458486193,0.07605660421652762,0.1394294384611904
I'm Restless come on,1981.72,3.199,1983.3195,-0.2732,0.0,0.3,0.13074212887062042,0.07553827924081527,0.13943001027526603
boy that's good how are you coming along,1987.159,6.36,1990.339,0.4404,0.7,0.7,0.12944973251480626,0.07089906612150225,0.13940453884343865
I'll be in Washington tomorrow afternoon,1991.639,4.561,1993.9195,0.0,0.0,0.4,0.1286212149948718,0.0685485122229411,0.139370591888636
you were right about,1993.519,5.751,1996.3945,0.0,0.2857142857142857,0.7,0.12798425897176516,0.06693008095011349,0.13933897253291877
ranking he's above,1996.2,7.8,2000.1,0.0,0.0,0.8,0.12693542108013606,0.06451690406317509,0.13927931145036876
red red come,2035.96,7.469,2039.6945,0.0,0.0,0.5,0.10964400686219888,0.0395246317656815,0.13776787988464928
going me long,2079.24,6.159,2082.3195,0.0,-0.05,-0.7,0.08259362622612595,0.014443620569713954,0.13454024068888193
distance I want Washington,2081.56,3.839,2083.4795,0.0772,0.0,0.4,0.0817914996609836,0.013790347220725401,0.13443182273250737
well who but a Nazi would deny that Karl,2099.24,6.2,2102.34,-0.3716,0.0,0.5,0.06857353727119903,0.003402346644581777,0.1325306506019062
Marx was a German because he was a,2101.599,3.841,2103.5195000000003,0.0,0.0,0.2,0.06774254348729035,0.002767661028923437,0.1324034006711362
Jew I think I'll stick around for a,2106.2,4.32,2108.36,0.0,0.0,0.4,0.0643365137370601,0.00018193204365502067,0.13187133370607979
what is it,2141.76,3.44,2143.48,0.0,0.0,0.2,0.04059618696769632,-0.017628165563534453,0.12757214398277947
oh oh I'm sorry I was I was,2145.2,7.44,2148.92,-0.0772,-0.5,-0.7,0.037204800082272727,-0.020230727661151884,0.126843406221009
dreaming about that little,2148.96,3.68,2150.8,0.0,-0.1875,0.5,0.03605837117649992,-0.02112000917330338,0.12658800659650363
man what little,2153.16,6.36,2156.34,0.0,-0.1875,-0.5,0.03276354204680544,-0.02370992720123882,0.12582509594257152
man well you know dear I told you about,2155.8,7.84,2159.7200000000003,0.5719,0.0,0.4,0.030818892532557478,-0.02526737753915829,0.1253522866842369
him he came here the day we were,2159.52,4.12,2161.58,0.0,0.0,0.4,0.029771347372683384,-0.02611703360943669,0.1250897901967744
married light me a cigarette,2164.359,6.641,2167.6795,0.0,0.325,0.2,0.026455960023811714,-0.028866068593711106,0.12421781096622735
will I've never had a dream like that,2171.0,6.24,2174.12,0.1926,0.0,0.2,0.023170018161179542,-0.0317060539956672,0.12327921186580389
before it frightened,2174.839,5.151,2177.4145,-0.4404,0.0,-0.7,0.02158121075022932,-0.033133532729651395,0.12279230851681593
thanks you know that little man was,2182.599,5.041,2185.1195,0.4404,0.00625,0.4,0.018128268738333272,-0.036404312587568134,0.12163655327910745
walking all by himself,2185.68,5.399,2188.3795,0.0,0.0,-0.7,0.016784970298038226,-0.037759275854974364,0.12114069065572511
off across a deserted City square,2187.64,8.08,2191.68,0.0,0.0,0.4,0.015500353076443991,-0.03911335258182922,0.12063470284251165
and wherever he moved he threw a,2191.079,7.52,2194.8390000000004,0.0,0.0,0.4,0.014344473514872513,-0.04039254471689637,0.12014679382666806
shadow but when he moved away,2195.72,5.04,2198.24,0.0,0.0,0.4,0.013183509613578302,-0.041751179796148646,0.11961769218021193
Charles the shadow stayed there behind,2198.599,5.321,2201.2595,0.0,-0.4,0.2,0.01222776774636937,-0.042941167714975845,0.11914474049682812
him and spread out just like a,2200.76,3.16,2202.34,0.3612,0.0,0.4,0.011903342701446596,-0.04336325931607383,0.11897478821636413
carpet wish you could think who he might,2206.04,5.0,2208.54,0.4019,0.0,0.3,0.01022705333537419,-0.04574689186756041,0.11799263104347346
have been you're over,2207.92,3.12,2209.48,0.0,0.0,-0.5,0.010001189469770494,-0.04610253990834345,0.11784272304307755
here dear put this out,2217.96,3.0,2219.46,0.3818,0.0,0.7,0.00808723904563581,-0.04978398058411227,0.11623605599666237
would what was,2230.04,3.4,2231.74,0.0,0.0,0.2,0.007030591852255855,-0.0540726015728436,0.11422517983823027
that well that sounded like red,2235.48,5.04,2238.0,0.5574,0.0,0.3,0.007087202398181704,-0.05615416593633601,0.11318772713507884
Charles the world's the matter with it,2238.44,4.28,2240.58,0.0258,0.0,0.3,0.007233910283436805,-0.05699117344474829,0.11275801846853988
all I put him in the,2240.52,6.2,2243.62,0.0,0.0,0.4,0.007501893419351813,-0.05796163005203446,0.11225022309589114
cellar oh darling no wonder he's howling,2242.72,5.56,2245.5,0.3818,0.0,-0.7,0.007720037984009186,-0.0585531884252868,0.11193543766021424
he's never been locked up in his entire,2246.72,3.76,2248.6,0.0,0.0,-0.7,0.008168878023787234,-0.059514206046835536,0.11141519441507365
life R is toiv with this he must be,2248.28,4.48,2250.52,0.0,0.0,0.3,0.008503401769324383,-0.0601003666870744,0.11109228225467638
trained at night he will sleep in the,2250.48,5.68,2253.32,0.0,0.0,0.2,0.009070138613649394,-0.06094270523801701,0.11062047680327035
cellar the daytime he be kept on a,2252.76,5.599,2255.5595000000003,0.0,0.0,0.3,0.009591447996380016,-0.06160571622620917,0.11024240355690987
leash Charles I don't believe in dogs,2256.16,3.76,2258.04,0.0,0.0,-0.7,0.010238157991628716,-0.06232890695320767,0.10982295916124295
being treated like,2258.359,5.201,2260.9595,0.3612,0.0,0.4,0.011090042561286956,-0.06316496767772374,0.10932843270380768
prisoners Red's my dog please,2259.92,7.28,2263.56,-0.25,0.0,0.4,0.011928972000565646,-0.063895831021721,0.10888723905488536
Mary I know what's,2263.56,3.64,2265.38,0.0,0.0,0.3,0.012559744111887414,-0.064399537707313,0.10857810603008203
hi there red aren't you gone to live,2295.76,3.839,2297.6795,0.0,0.0681818181818181,0.3,0.02885844747817138,-0.07224326192314574,0.10306803492485905
with your mistress oh Mary brought him,2297.8,4.84,2300.2200000000003,0.0,0.0,0.3,0.030480405593003856,-0.07277003519295265,0.10263472771798779
home said he hows all night oh oh,2299.599,4.801,2301.9995000000004,0.0,0.0,0.7,0.03163996940690702,-0.07313099409947832,0.10233139769280097
fishing any good in these parts pretty,2302.64,4.12,2304.7,0.7269,0.475,0.7,0.03343476572053831,-0.07366609127416641,0.10187141339642485
fair would you like to come along I'm,2304.4,3.919,2306.3595,0.5859,0.7,0.4,0.03455772276222979,-0.0739873037359242,0.10158897506982692
afraid I've got the wrong clothes on but,2306.76,5.92,2309.7200000000003,-0.2617,-0.55,-0.7,0.036875602936839086,-0.07461992325899273,0.1010176503873959
the fish probably won't mine thank,2308.319,4.361,2310.4995,-0.2755,0.0,0.2,0.03742124858702848,-0.0747632404178624,0.10088525539768736
you I'm just not lucky today that's,2320.64,5.4,2323.34,-0.3252,-0.1666666666666666,-0.7,0.04677855922146069,-0.07693646112005924,0.09871318351931958
all did you like a candy bar I don't,2323.52,5.48,2326.26,0.3612,0.0,-0.7,0.048987157726998506,-0.0773807844103049,0.09822203768930411
mind if I do thank,2326.04,2.96,2327.52,0.3612,0.0,0.5,0.04994748512579592,-0.07756674432523543,0.09801048014711566
you all your folks like fishing oh my,2329.04,5.279,2331.6795,0.3612,0.0,0.7,0.05314490831424668,-0.0781558167626975,0.09731381057840968
dad's great he always brings in,2332.04,6.48,2335.28,0.6249,0.7047925733127844,0.8,0.05594090376593776,-0.07863479498391461,0.09671305737499827
something what about Charles Charles,2334.319,4.201,2336.4195,0.0,0.0,0.3,0.056830221090984,-0.07878037262781225,0.09652340110675578
oh I have to call him Mr reik at school,2338.599,5.121,2341.1595,0.0,0.0,0.3,0.06054669192652051,-0.0793547409593626,0.09573708488308995
I get a little mixed up,2341.56,5.0,2344.06,0.0,-0.09375,0.2,0.06283032438190052,-0.07968127225434393,0.0952581105253943
sometime uh he spends most of his time,2343.72,4.16,2345.8,0.0,0.5,-0.7,0.06420207757358548,-0.07986802086691874,0.09497161946740887
on the clock you,2346.56,4.16,2348.64,0.0,0.0,0.3,0.06644184850752355,-0.08015804568252821,0.0945054330820367
know why don't you like him,2347.88,5.88,2350.82,-0.2755,0.0,-0.7,0.06816020180202342,-0.08036818274100875,0.09414882593733918
Noah what do you mean you don't like,2350.72,4.08,2352.76,-0.2755,-0.3125,0.4,0.06968751620357089,-0.08054602754879998,0.09383241840496265
brother-in-law it's not of my business,2354.8,4.44,2357.02,0.0,0.0,-0.7,0.07303038274403874,-0.08090614192399363,0.09314086984260339
but uh I wish you'd tell me,2356.96,6.24,2360.08,0.5499,0.0,-0.7,0.07541785727668952,-0.08113888571559534,0.09264700225317227
why well I I like him well,2359.24,7.68,2363.08,0.6908,0.0,0.6,0.07774332141680333,-0.08134589412013468,0.09216527053409312
enough I know any reason why I should,2363.2,5.24,2365.82,0.0,0.0,-0.7,0.07985111372074045,-0.08151655294830921,0.09172749575926986
don't tell me I'm buting in because I,2366.92,4.0,2368.92,0.0,0.0,-0.7,0.08221382214878589,-0.08168833613853117,0.09123484226324906
know I am but I can't help,2368.44,5.28,2371.08,-0.438,0.0,-0.7,0.08384431718937077,-0.08179460307884663,0.09089328639527117
myself it's my,2370.92,5.12,2373.48,0.0,0.0,0.6,0.08563897139335444,-0.08189968746740953,0.09051548107377791
business I hate bringing you into this,2373.72,4.879,2376.1595,-0.5719,-0.6378318744003639,-0.7,0.08761935257543998,-0.08200078855076062,0.09009585371326895
Noah but you're the only one I can turn,2376.04,5.24,2378.66,0.0,0.0,0.7,0.08944316988515177,-0.08207963259905074,0.08970639088154472
to I need your help very,2378.599,5.041,2381.1195,0.4019,0.2,0.7,0.09121221715190964,-0.0821425199223935,0.08932537943878696
badly what is,2381.28,5.72,2384.1400000000003,-0.4767,-0.6378318744003639,-0.7,0.0933481884601716,-0.08219976601053999,0.08886034523691791
it your sister may be in great trouble I,2383.64,4.76,2386.02,0.34,0.3,-0.7,0.09465581953706402,-0.08222422733163963,0.08857254881080753
know that you're manad enough for what,2387.0,3.44,2388.72,0.0,0.0,0.4,0.09650247740604193,-0.0822443027008956,0.08816149305578355
I'm going to ask you to do for her but,2388.4,7.0,2391.9,0.0,0.0,0.4,0.09862693830043685,-0.0822450847125821,0.08768088107754507
truth is I'm not really an antique,2390.44,10.24,2395.56,0.3182,-0.1,0.2,0.10099932157727369,-0.08221521494488304,0.08713258460078244
dealer I'm a sort of a,2395.4,5.28,2398.04,0.0,0.0,0.3,0.10255952700528571,-0.0821761641408477,0.08676410546404115
detective well what do you want me to do,2402.28,3.68,2404.1200000000003,0.34,0.0,0.2,0.1062091286697074,-0.08201570470957154,0.08587153454192407
Wilson it would help me a lot if I knew,2405.96,3.56,2407.74,0.4019,0.0,0.5,0.10825574631505386,-0.08187631903956666,0.08534759463447474
every moove Charles Ranken made on the,2408.079,3.201,2409.6795,0.0,0.0,0.2,0.10931297351263024,-0.08178827863887923,0.085069158668719
day of his wedding right up to the,2409.52,5.04,2412.04,0.0,0.2857142857142857,0.2,0.11056306407873444,-0.08166867519855252,0.08473238066905468
ceremony well I should be able to unless,2411.28,5.039,2413.7995,0.2732,0.5,-0.7,0.11146891563189022,-0.08157069856037366,0.08448282096589552
Charles realizes what I'm doing I'll,2414.56,4.12,2416.62,0.0,0.0,0.4,0.11287515986357978,-0.08139805408749005,0.08408534530447903
busy gee Mr Wilson you must be wrong,2424.64,4.439,2426.8595,-0.4767,-0.2,-0.7,0.11751478156093657,-0.08061301514094285,0.08266782970894344
Mary wouldn't fall in love with that,2427.72,5.72,2430.58,-0.5216,0.5,-0.7,0.11902372066560354,-0.08026765753800615,0.0821621675996644
kind of a man I hope I am wrong Noah but,2429.079,7.201,2432.6795,-0.0258,0.0499999999999999,0.3,0.11983450992964631,-0.08005893259773651,0.08187891477280095
that's the way it is people can't help,2433.44,4.17,2435.525,-0.3089,0.0,0.4,0.12088706198506147,-0.07976029780592674,0.08149735801109909
who they fall in love,2436.28,5.439,2438.9995000000004,0.6369,0.5,0.7,0.12210082378675317,-0.0793713657015585,0.0810350059876677
with evening Mr even Mr,2451.079,7.24,2454.699,0.0,0.0,0.2,0.12663581486055417,-0.07729139582255666,0.0789906738654894
Cent here you and Professor Anton aim to,2466.64,6.08,2469.68,0.0,0.0,0.4,0.12958517917774906,-0.07483849279878262,0.07709921895025032
fix the clock that's,2469.56,3.16,2471.14,0.0,0.0,0.4,0.12980415906175724,-0.07457619316841257,0.07691753492951535
right figured to tell time rightly,2483.28,4.96,2485.76,0.0,0.2857142857142857,0.7,0.13135977854512126,-0.0717332802313363,0.07511994188749914
H and will the angel circle around the,2489.359,6.921,2492.8195,0.0,0.0,0.5,0.13171225460216954,-0.07022521414032,0.07426404521709908
belfrey is that a man or woman Angel Mr,2499.0,6.359,2502.1795,0.0,0.0,-0.7,0.13180097666400617,-0.06809724485042938,0.07313862312485617
Wilson I don't,2502.0,3.359,2503.6795,0.0,0.0,0.2,0.1317763932489901,-0.06774306156144064,0.07295909308815858
know well reckon don't make much a,2509.0,5.2,2511.6,0.2732,0.2,-0.7,0.13147523994359347,-0.06581474554668669,0.07201408697111991
difference amongst,2511.56,2.64,2512.88,0.0,0.0,0.2,0.13140010216074335,-0.0654941425802321,0.07186176450934523
Angels well,2514.56,5.92,2517.52,0.2732,0.0,0.6,0.13106771966157696,-0.06431161281149018,0.07131029947533528
give up no no no no no we'll we'll play,2517.8,5.76,2520.6800000000003,0.7877,0.0,0.4,0.13078852947418565,-0.06348836255335619,0.07093523478562612
it out uh that's my privilege 25 cent,2520.48,6.96,2523.96,0.3612,0.0,0.7,0.13045453148433103,-0.06261886776651124,0.07054622183431077
yeah oh uh by the way that uh Mr Ranken,2523.56,5.68,2526.4,0.296,0.0,0.2,0.13017742600090476,-0.06196234226119744,0.07025695710534925
pick up his supper this,2527.44,4.08,2529.48,0.0,0.0,0.4,0.12979342624355678,-0.06112202238108822,0.069891882805396
no he johy to gets two up there about,2531.52,7.0,2535.02,-0.296,0.0,0.3,0.12900903846190553,-0.05957880238119519,0.06923509471920182
know get dark early these,2541.599,6.561,2544.8795,0.0,-0.0249999999999999,-0.4,0.1273279824308979,-0.05673580928136447,0.0680641803517565
our little man never did pick up his,2566.64,5.4,2569.34,0.0,-0.1875,-0.7,0.12173360998883447,-0.04920091529412586,0.06512863391707467
suitcase did he NOP strange ain't it,2568.079,7.121,2571.6395,-0.2023,-0.05,0.3,0.12111358774305704,-0.04846076672063312,0.06484911794359309
though H I've been tempted once or twice,2572.04,6.84,2575.46,0.0,0.0,0.3,0.1200509537190991,-0.04722007632265948,0.06438295408331836
to look see what's inside it they even,2575.2,5.84,2578.12,0.0,0.0,0.4,0.119287830413206,-0.04634839946758117,0.06405700321566683
locked well it seems to me that under,2578.88,3.64,2580.7000000000003,0.2732,0.0,-0.7,0.11852996578252416,-0.04549696967489789,0.06373969660391643
the circumstances that you have a,2581.04,3.92,2583.0,0.0,0.0,0.2,0.11784004683747927,-0.04473311932519095,0.06345581531662849
perfect right you,2582.52,5.36,2585.2,0.5719,0.6428571428571428,0.8,0.11716782769838495,-0.043998334129446134,0.06318334432087908
do well I wouldn't want to do it without,2584.96,5.68,2587.8,0.2211,0.0,0.6,0.11635828928109468,-0.04312486333416933,0.06286010648095279
a witness oh that's me it is well that's,2587.88,4.76,2590.26,0.2732,0.0,0.3,0.11557769463783246,-0.0422934910830333,0.0625529979490112
only Wonder to know trying to look in,2590.64,4.84,2593.06,0.0,0.0,0.2,0.11467241022488435,-0.04134155530944915,0.062201866956903946
that thing to see if we in,2592.64,6.16,2595.72,0.0,0.0,0.6,0.1137963445082168,-0.040431815379793186,0.06186667122336002
here Wonder watch in,2595.48,8.96,2599.96,0.0,0.0,0.2,0.11236887993155935,-0.038971265540047983,0.061328944050971834
it s linen mhm sweater uhhm soap and the,2598.8,9.36,2603.48,0.0,0.0,0.2,0.11115614098238498,-0.03774943074493215,0.06087916157160318
razor wrapped in a towel with SS Crystal,2604.44,6.119,2607.4995,0.0,0.0,0.2,0.10974223328747196,-0.03634444764799288,0.06036161066025898
written across it uhhuh pair of old,2608.16,5.48,2610.9,0.0,0.1,0.5,0.10852311452416671,-0.03514812940323669,0.05992031965319656
shoes yeah,2610.559,6.201,2613.6595,0.296,0.0,0.7,0.10751912739911934,-0.03417239988034542,0.059559793317010334
y nothing but religious pamphlets yep,2613.64,6.28,2616.78,0.4215,0.0,-0.7,0.10636873383346726,-0.033063979560419024,0.05914939245416403
that's all evening Mr Potter oh oh hello,2616.76,8.64,2621.0800000000004,0.0,0.0,0.4,0.10475879285525241,-0.031528325671617535,0.05857896540828847
Mr Wilson Mr Wilson hi you Str uh Mr,2619.92,7.24,2623.54,0.0,0.0,0.2,0.10382562370698661,-0.030645735311333407,0.05824997862162887
Potter and I have been poking our noses,2625.4,3.84,2627.32,0.0,0.0,0.4,0.10237565265878615,-0.0292841972185023,0.0577405604351574
into somebody else's business that,2627.16,4.36,2629.34,0.0,0.0,-0.7,0.10159325564174287,-0.02855408964585463,0.05746633751704736
suitcase some chap left of here and he,2629.24,3.72,2631.1,0.0,0.0,0.2,0.10090750809312933,-0.027916607496696666,0.0572262491381246
never did call,2631.52,4.12,2633.58,0.0,0.0,-0.7,0.09993511795615437,-0.02701630769701589,0.05688606887276165
back that's been more than two weeks ago,2632.96,4.599,2635.2595,0.0,0.25,0.2,0.09927272757139256,-0.026405324711805133,0.05665442386309277
did he say what he was doing in Harper,2635.64,3.6,2637.44,0.0,0.0,0.2,0.09840832389114554,-0.025610619666262237,0.05635211874312791
no looked in the phone book didn't,2637.559,4.441,2639.7795,-0.296,0.0,-0.7,0.09747563391609307,-0.02475622818186958,0.05602577230447482
telephone kind of funny looking he was a,2639.24,5.079,2641.7795,0.3832,0.425,0.3,0.09667423755252287,-0.0240244851312819,0.055745111894925106
scrawny little fell with big stary blue,2642.0,5.16,2644.58,0.0,-0.0625,0.7,0.09554623823511094,-0.022997938915802353,0.05534947130555155
eyes had a clear walk like any second it,2644.319,5.601,2647.1195,0.6249,0.05,0.4,0.09451792424622349,-0.022065279469231727,0.0549879769472699
might break into a run did he have a,2647.16,6.32,2650.32,0.0,0.0,0.3,0.0932152961222368,-0.020887686526504863,0.054528605672973435
foreign accent well yes he did uh but,2649.92,5.12,2652.48,0.34,-0.125,0.2,0.09233238051745431,-0.020091707589544677,0.05421614028686085
not so much of an accent as a foreign,2653.48,3.52,2655.24,0.0,0.0375,0.3,0.09120028099055896,-0.019073354903638554,0.053813955625429025
way of talking do you happen to know who,2655.04,4.559,2657.3195,0.0,0.0,0.4,0.0903447182360738,-0.018305254675643246,0.05350872548420006
he could be Mrs,2657.0,6.4,2660.2,0.0,0.0,0.2,0.08915642583890761,-0.017240283403350216,0.05308272658294248
Ranken why why,2659.599,3.801,2661.4995000000004,0.0,0.0,-0.7,0.08861929043237221,-0.01675950536363062,0.05288930736667756
no I was just trying to creature a,2664.04,3.76,2665.92,-0.296,0.0,0.5,0.08678821064032496,-0.015122847594218966,0.05222547807977286
mystery for,2666.4,4.6,2668.7000000000003,0.0,0.0,-0.7,0.0856343459184418,-0.014092888826065814,0.05180325298979822
you don't all foreign strangers have to,2667.8,4.33,2669.965,0.0,-0.125,0.4,0.0851089001480792,-0.01362411304734876,0.05160988590327934
have Foreign,2671.0,4.16,2673.08,0.0,-0.125,-0.7,0.08381440550760265,-0.012469641211112025,0.051130367500476025
Accents Mary have you seen red I no not,2675.16,5.199,2677.7595,-0.296,0.0,0.2,0.08186962804663803,-0.010735493237999287,0.050400834511490654
since I took him home to you a couple of,2679.079,2.76,2680.4590000000003,0.0,0.0,0.5,0.08074861209951531,-0.009735510989760554,0.04997484978556198
days ago we've been spending all his,2680.359,2.48,2681.599,0.0,0.0,-0.7,0.08027557050232358,-0.009313366013890299,0.04979380670139751
time out in the woods and he doesn't,2681.839,2.641,2683.1595,0.0,0.0,-0.7,0.07962849698143569,-0.008735686638138408,0.049544864181766526
even come home for his meal thought you,2682.839,3.76,2684.719,0.0,0.0,0.4,0.07898245676793181,-0.008158615039043884,0.0492947760951867
told me he never ran away he never did,2684.48,5.28,2687.12,0.0,0.0,0.4,0.07798926403703824,-0.0072707039005202225,0.04890716046115908
no that's why Noah is so anxious come on,2686.599,5.601,2689.3995,-0.5881,-0.25,-0.7,0.0770482589060393,-0.006428440718678692,0.04853622527326069
man good night Mr Wilson good night,2689.76,5.079,2692.2995,0.7003,0.7,0.4,0.07585433711160885,-0.005358091466234489,0.0480601211206816
night Noah,2692.2,2.639,2693.5195,0.0,0.0,0.2,0.07535329504469236,-0.004908253322024001,0.047858405895097066
were you able to find out,2708.24,3.0,2709.74,0.0,0.5,0.2,0.0687870475435678,0.0010384728310972105,0.04509307464373312
anything maniki did go to Rankin's house,2711.359,5.561,2714.1395,0.0,0.0,0.4,0.067045681689721,0.0026373933371411327,0.04431513071163369
and your sister did see,2714.68,6.72,2718.04,0.0,0.0,0.2,0.06551957418706963,0.004048724679099962,0.04361500618780435
him did Mary say so she started to now,2716.92,6.76,2720.3,0.0,0.0,0.3,0.06464363072785663,0.004863557519891246,0.04320478017384186
your sister is a fine woman Noah but she,2721.4,3.8,2723.3,0.1027,0.4166666666666667,0.7,0.06349094291398445,0.005941670135337449,0.04265497488727152
must find out the kind of man she's,2723.68,3.639,2725.4995,0.0,0.6,0.4,0.06265351658238699,0.006729419768835062,0.04224801630623911
married to,2725.2,4.119,2727.2595,0.0,0.25,0.2,0.06198832759302232,0.007358050207114043,0.04191999545467495
you don't know Mary she she wouldn't,2727.319,4.04,2729.339,0.0,0.0,-0.7,0.061208222831152334,0.008098761405153542,0.04152967291549848
listen to anything against him much less,2729.319,4.161,2731.3995,0.0,-0.1666666666666666,-0.7,0.060441713161367074,0.008830450109233005,0.04113994435615917
believe Noah we must arrange it so that,2731.359,3.561,2733.1395,0.0,0.0,0.6,0.05979962077397023,0.009446520073261449,0.040808509358210315
she finds out for,2733.48,4.119,2735.5395,0.0,0.0,0.2,0.05892195908918088,0.010293399327534394,0.040347846468897726
herself you,2734.92,5.679,2737.7595,0.0,0.0,0.5,0.0581182552149982,0.011073447923669301,0.03991815631315624
understand yes one thing certain she,2737.599,5.641,2740.4195,0.5859,0.2142857142857142,0.6,0.057165320826205554,0.01200335226373171,0.039398859920135205
knows nothing now nothing at all except,2740.599,3.96,2742.579,0.0,0.0,-0.7,0.056399576723445206,0.012754051580789702,0.038973777086016126
that he didn't want her to admit having,2743.24,4.2,2745.34,0.1476,0.0,-0.7,0.05543058920683613,0.013707715632951305,0.03842582176030857
seen someone she did,2744.559,5.681,2747.3995,0.0,0.0,0.2,0.054714967214623836,0.0144141906689843,0.03801388259938479
see I'd give something to know what,2747.44,5.399,2750.1395,0.0,0.0,-0.7,0.053772143969783824,0.015347043376437424,0.03746167371354962
explanation he's making right now I was,2750.24,4.64,2752.56,0.0,0.2857142857142857,0.3,0.05294782889635991,0.016163890101313954,0.03696998817228842
a student in,2752.839,5.321,2755.4995,0.0,0.0,0.4,0.05195726209454206,0.01714601711318299,0.036368112297547016
Geneva there was a,2754.88,6.199,2757.9795,0.0,0.0,0.2,0.05113023588152505,0.017965585162438742,0.03585635178933626
girl the night before I was to leave we,2758.16,4.88,2760.6,-0.0516,0.0,0.4,0.0502647406436602,0.01882197153981278,0.03531174740044678
went out on the lake,2761.079,4.361,2763.2595,0.0,0.0,0.5,0.04939490658911685,0.019680365989858048,0.03475508967832818
together she told me unless I promised,2763.04,5.559,2765.8195,0.3612,0.0,0.2,0.04856548735572123,0.02049581485911905,0.034215595211410224
to marry her she'd never return to sh,2765.44,6.32,2768.6,0.0,0.0,-0.7,0.047673084848880276,0.02136876912962157,0.03362566831539268
her Oh I thought she was,2768.599,5.76,2771.4790000000003,0.0,0.0,-0.5,0.04675802029167991,0.022257893995537455,0.03301061327569702
joking naturally,2771.76,5.2,2774.36,0.2263,0.1,0.7,0.04585108978570184,0.023131780255174334,0.032390950093071094
wasn't before I could stop her she stood,2776.96,4.76,2779.34,-0.296,0.0,-0.7,0.044303058801404276,0.024602482996951034,0.0313103350051443
I dived in after her but it was too late,2787.28,5.36,2789.96,0.0,-0.3,-0.7,0.041077531971921336,0.027552155784228434,0.02896849064346028
she was gone only one person knew we,2790.2,4.8,2792.6,0.0,0.0,-0.7,0.040290136726979675,0.028242231360690533,0.028379006994016128
were on the lake together a,2792.64,4.479,2794.8795,0.0,0.0,0.7,0.03961445861939861,0.02882322356796975,0.027867827150959895
brother he knew I hadn't murdered her,2795.0,3.96,2796.98,0.5448,0.0,-0.7,0.038995123048191443,0.029346030215927493,0.027395047770175634
but he he told me he'd be willing to,2797.119,4.281,2799.2595,0.0,0.25,0.3,0.0383264103295529,0.029899366887749555,0.02688015001206984
call it an accident for,2798.96,4.48,2801.2,-0.4767,0.0,0.4,0.03775980935114323,0.03035860906619753,0.02644037236171534
compensation I gave him all I had and,2801.4,2.959,2802.8795,0.0,0.0,0.2,0.03727130621470133,0.03074710872130865,0.026058698180864814
Switzerland as the years went by I,2804.359,4.801,2806.7595,0.0,0.0,0.4,0.03614906731160475,0.031611839145126615,0.025173379577454778
allowed myself to believe that the dead,2807.52,3.559,2809.2995,-0.6486,-0.2,0.2,0.035418849840599946,0.03215236729999508,0.024591234509867055
past really was,2809.16,4.52,2811.42,0.0,-0.0249999999999999,-0.7,0.0348117198226409,0.03258763967270999,0.02410374662746241
then on our wedding day Mary,2813.68,8.52,2817.94,0.0,0.0,0.2,0.03295758105172752,0.03383118953458963,0.022596924746921567
he appears again her brother the little,2816.4,5.8,2819.3,0.0,-0.1875,-0.7,0.032572968699321754,0.034071918584172675,0.022281207754498634
man I gave him all the money I had in,2823.24,4.4,2825.44,0.0,0.0,0.4,0.030844173585028892,0.03507477018489378,0.020850355854907722
world and he went away,2827.64,3.8,2829.54,0.0,0.0,0.2,0.02969551765461919,0.03566502024010762,0.019890339118543467
darling you should have told me I'm not,2834.04,8.76,2838.42,0.5859,0.0,-0.7,0.027218088758682254,0.036712510646891364,0.017800534756572804
carried this this awful thing around by,2837.8,5.0,2840.3,-0.5423,-0.6378318744003639,-0.7,0.02669467558925301,0.03689199237383437,0.017356516859520155
yourself you're very wonderful person,2843.52,6.13,2846.585,0.6115,0.7047925733127844,0.8,0.024945477408540424,0.037379625869758265,0.01586889848333542
I love you very,2847.599,5.88,2850.539,0.6369,0.35,0.9,0.023844311958169016,0.03759486572705055,0.014930905142513011
J what why didn't he go back for his,2860.52,5.12,2863.08,0.0,0.0,-0.7,0.020336522009057112,0.037782227793483385,0.011949304500862139
well I suppose once he had money he,2868.92,4.88,2871.36,0.2732,0.0,-0.7,0.01799743305923273,0.03746813022199086,0.00997912426640735
could he could afford,2871.599,5.361,2874.2795,0.0,0.0,0.2,0.017166391097696573,0.037269802584257126,0.009284833051772893
